dataset,community_method,clustering_method,clustering_input_mode,diffusion_model,ranking_model,embedding_method,search_spread_estimator,search_guidance_estimator,final_spread_estimator,method,variant_type,seed_set,total_spread,extra_spread,seed_set_size,spread_includes_seed_nodes,mf,dcv,f_score,candidate_pool_size,optimization_mode,swarm_guidance,crossover,local_search,community_aware_mutation,node2vec_enabled,node2vec_mode,note,search_runtime_seconds,final_eval_runtime_seconds,runtime_seconds,mc_runs_search,mc_runs_eval,mc_runs_search_used,mc_runs_eval_used,final_recheck_applied,final_recheck_top_k_rank,final_recheck_mc_runs_used,final_recheck_random_seed,final_recheck_total_spread,final_recheck_extra_spread,final_recheck_mf,final_recheck_dcv,final_recheck_f_score,final_recheck_runtime_seconds,ml_guidance_mode,guidance_mode,ml_backend,gnn_model_type,graphsage_enabled,ris_enabled,ris_mode,ml_validation_spearman,ml_validation_precision_at_budget,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,community_modularity,num_communities,largest_community_size,smallest_community_size,average_community_size,community_size_std,community_category,community_input_mode,community_requested_input_mode,protected_attribute,requested_spread_estimator,debias_mode,comparison_baseline_method,delta_f_score
graph_spa_500_0,leiden,none,none,ic,graphsage,graphsage,monte_carlo,ris_guidance,monte_carlo,hybrid_siea_ml_gnn_ris_two_tier_tuned_swap_local_search,ml_guided,"[1, 10, 12, 13, 14, 15, 165, 17, 21, 22, 231, 234, 238, 243, 256, 261, 263, 264, 265, 266, 269, 271, 272, 282, 298, 301, 303, 325, 33, 392, 40, 44, 453, 463, 464, 467, 479, 481, 492, 55]",42.666666666666664,2.6666666666666643,40,True,0.05845181674565561,0.028311390426319336,0.015070213159668137,500,full,True,True,True,True,False,off,"ML guidance mode=two_tier; full_pool=500; tier_policy=tuned; backend=gnn_ris; weights=(graphsage=1.000, ris=1.000, fair_ris=0.500, fairness=0.200, diversity=0.000); target=label_score; target_variance=0.007816; gnn_model_type=graphsage; node2vec_mode=off; feature_shape=(500, 52); edge_index_shape=(2, 1938); cache=miss; label_variance=0.007816; ris_num_rr_sets=128; ris_mode=weak_group_weighted; fair_ris_enabled=True; ris_reuse_rr_sets=True; history=graph_spa_500_0_budget40_leiden_hybrid_siea_ml_gnn_ris_two_tier_tuned_swap_local_search_history.csv",5.370805400005338,0.0015154000029724557,5.3723208000083105,2,3,2,3,False,,,,,,,,,,two_tier,gnn_ris,gnn_ris,graphsage,True,True,weak_group_weighted,0.17831802226820648,0.425,0,1.0,1.0,"lancaster,palmdale,acton",0.802425766352383,18,48,11,27.77777777777778,9.530976139558819,graph_native,graph,graph,region,ris_guidance,worst_group_boost,hybrid_siea,
