generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,1.7212386309157062,0.04124704740333283,1.7212386309157062,44.15,0.08742857142857144,0.004934476621905779,1.4825753860703312,0.4628030483462278,"[1, 102, 105, 124, 138, 149, 173, 18, 180, 181, 185, 196, 232, 250, 261, 299, 301, 313, 328, 331, 339, 342, 345, 362, 364, 365, 381, 387, 404, 406, 442, 449, 451, 458, 462, 477, 49, 63, 72, 80]",16,120,0,166,0,22.075000000000003,1.0,"1,0"
1,1.7506166132039627,0.04461851734012092,1.7506166132039627,44.9,0.0897142857142857,0.00047725103404386873,1.6888120885476499,0.4095120605124813,"[1, 102, 105, 115, 124, 138, 18, 181, 185, 196, 197, 250, 261, 262, 282, 299, 301, 313, 328, 339, 342, 345, 362, 364, 365, 375, 387, 404, 406, 415, 431, 451, 462, 477, 48, 485, 49, 63, 72, 80]",16,114,0,142,0,22.45,1.0,"1,0"
2,1.7506166132039627,0.04461851734012092,1.7506166132039627,44.9,0.0897142857142857,0.00047725103404386873,1.7224241073694913,0.37294339134112836,"[1, 102, 105, 115, 124, 138, 18, 181, 185, 196, 197, 250, 261, 262, 282, 299, 301, 313, 328, 339, 342, 345, 362, 364, 365, 375, 387, 404, 406, 415, 431, 451, 462, 477, 48, 485, 49, 63, 72, 80]",16,105,0,135,0,22.45,1.0,"1,0"
3,1.7506166132039627,0.04461851734012092,1.7506166132039627,44.9,0.0897142857142857,0.00047725103404386873,1.7295452432789586,0.3360629932289057,"[1, 102, 105, 115, 124, 138, 18, 181, 185, 196, 197, 250, 261, 262, 282, 299, 301, 313, 328, 339, 342, 345, 362, 364, 365, 375, 387, 404, 406, 415, 431, 451, 462, 477, 48, 485, 49, 63, 72, 80]",16,102,0,131,0,22.45,1.0,"1,0"
4,1.7506166132039627,0.04461851734012092,1.7506166132039627,44.9,0.0897142857142857,0.00047725103404386873,1.734366873652089,0.34790333515063526,"[1, 102, 105, 115, 124, 138, 18, 181, 185, 196, 197, 250, 261, 262, 282, 299, 301, 313, 328, 339, 342, 345, 362, 364, 365, 375, 387, 404, 406, 415, 431, 451, 462, 477, 48, 485, 49, 63, 72, 80]",16,123,0,152,0,22.45,1.0,"1,0"
5,1.7506166132039627,0.04461851734012092,1.7506166132039627,44.9,0.0897142857142857,0.00047725103404386873,1.7352051759341178,0.34912807925344347,"[1, 102, 105, 115, 124, 138, 18, 181, 185, 196, 197, 250, 261, 262, 282, 299, 301, 313, 328, 339, 342, 345, 362, 364, 365, 375, 387, 404, 406, 415, 431, 451, 462, 477, 48, 485, 49, 63, 72, 80]",16,117,0,145,0,22.45,1.0,"1,0"
6,1.7506166132039627,0.04461851734012092,1.7506166132039627,44.9,0.0897142857142857,0.00047725103404386873,1.738570803958217,0.3456013752220013,"[1, 102, 105, 115, 124, 138, 18, 181, 185, 196, 197, 250, 261, 262, 282, 299, 301, 313, 328, 339, 342, 345, 362, 364, 365, 375, 387, 404, 406, 415, 431, 451, 462, 477, 48, 485, 49, 63, 72, 80]",16,108,0,136,0,22.45,1.0,"1,0"
7,1.7506166132039627,0.04461851734012092,1.7506166132039627,44.9,0.0897142857142857,0.00047725103404386873,1.7391567670017154,0.33075026362902366,"[1, 102, 105, 115, 124, 138, 18, 181, 185, 196, 197, 250, 261, 262, 282, 299, 301, 313, 328, 339, 342, 345, 362, 364, 365, 375, 387, 404, 406, 415, 431, 451, 462, 477, 48, 485, 49, 63, 72, 80]",16,120,0,149,0,22.45,1.0,"1,0"
8,1.7506166132039627,0.04461851734012092,1.7506166132039627,44.9,0.0897142857142857,0.00047725103404386873,1.7403636154305964,0.3332627730558048,"[1, 102, 105, 115, 124, 138, 18, 181, 185, 196, 197, 250, 261, 262, 282, 299, 301, 313, 328, 339, 342, 345, 362, 364, 365, 375, 387, 404, 406, 415, 431, 451, 462, 477, 48, 485, 49, 63, 72, 80]",16,126,0,156,0,22.45,1.0,"1,0"
9,1.7506166132039627,0.04461851734012092,1.7506166132039627,44.9,0.0897142857142857,0.00047725103404386873,1.740795112982532,0.33186785214398007,"[1, 102, 105, 115, 124, 138, 18, 181, 185, 196, 197, 250, 261, 262, 282, 299, 301, 313, 328, 339, 342, 345, 362, 364, 365, 375, 387, 404, 406, 415, 431, 451, 462, 477, 48, 485, 49, 63, 72, 80]",16,102,0,131,0,22.45,1.0,"1,0"
