generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,-0.15856687068895822,-0.1711602491506229,-0.15856687068895822,44.15,0.023666666666666666,0.36598716496791245,-0.39370316479912815,0.4653057346502649,"[100, 102, 104, 124, 132, 139, 149, 150, 155, 163, 18, 185, 196, 197, 2, 206, 211, 213, 233, 237, 238, 244, 254, 260, 271, 291, 308, 313, 318, 34, 348, 362, 39, 482, 492, 63, 71, 72, 80, 90]",16,117,0,163,0,22.075,1.0,"0,1"
1,-0.15856687068895822,-0.1711602491506229,-0.15856687068895822,44.15,0.023666666666666666,0.36598716496791245,-0.33041635581475226,0.4071412226691065,"[100, 102, 104, 124, 132, 139, 149, 150, 155, 163, 18, 185, 196, 197, 2, 206, 211, 213, 233, 237, 238, 244, 254, 260, 271, 291, 308, 313, 318, 34, 348, 362, 39, 482, 492, 63, 71, 72, 80, 90]",16,117,0,147,0,22.075,1.0,"0,1"
2,-0.15856687068895822,-0.1711602491506229,-0.15856687068895822,44.15,0.023666666666666666,0.36598716496791245,-0.25910225854804675,0.3903112297174296,"[100, 102, 104, 124, 132, 139, 149, 150, 155, 163, 18, 185, 196, 197, 2, 206, 211, 213, 233, 237, 238, 244, 254, 260, 271, 291, 308, 313, 318, 34, 348, 362, 39, 482, 492, 63, 71, 72, 80, 90]",16,111,0,141,0,22.075,1.0,"0,1"
3,-0.15856687068895822,-0.1711602491506229,-0.15856687068895822,44.15,0.023666666666666666,0.36598716496791245,-0.19613363936741054,0.3469990244343054,"[100, 102, 104, 124, 132, 139, 149, 150, 155, 163, 18, 185, 196, 197, 2, 206, 211, 213, 233, 237, 238, 244, 254, 260, 271, 291, 308, 313, 318, 34, 348, 362, 39, 482, 492, 63, 71, 72, 80, 90]",16,111,0,142,0,22.075,1.0,"0,1"
4,-0.15856687068895822,-0.1711602491506229,-0.15856687068895822,44.15,0.023666666666666666,0.36598716496791245,-0.1871140410876509,0.3493827206407148,"[100, 102, 104, 124, 132, 139, 149, 150, 155, 163, 18, 185, 196, 197, 2, 206, 211, 213, 233, 237, 238, 244, 254, 260, 271, 291, 308, 313, 318, 34, 348, 362, 39, 482, 492, 63, 71, 72, 80, 90]",16,117,0,144,0,22.075,1.0,"0,1"
5,-0.15856687068895822,-0.1711602491506229,-0.15856687068895822,44.15,0.023666666666666666,0.36598716496791245,-0.180641127090343,0.33913824119685415,"[100, 102, 104, 124, 132, 139, 149, 150, 155, 163, 18, 185, 196, 197, 2, 206, 211, 213, 233, 237, 238, 244, 254, 260, 271, 291, 308, 313, 318, 34, 348, 362, 39, 482, 492, 63, 71, 72, 80, 90]",16,102,0,132,0,22.075,1.0,"0,1"
6,-0.15856687068895822,-0.1711602491506229,-0.15856687068895822,44.15,0.023666666666666666,0.36598716496791245,-0.1777335868157883,0.3289765875350178,"[100, 102, 104, 124, 132, 139, 149, 150, 155, 163, 18, 185, 196, 197, 2, 206, 211, 213, 233, 237, 238, 244, 254, 260, 271, 291, 308, 313, 318, 34, 348, 362, 39, 482, 492, 63, 71, 72, 80, 90]",16,105,0,136,0,22.075,1.0,"0,1"
7,-0.15856687068895822,-0.1711602491506229,-0.15856687068895822,44.15,0.023666666666666666,0.36598716496791245,-0.176447753608303,0.331286871500593,"[100, 102, 104, 124, 132, 139, 149, 150, 155, 163, 18, 185, 196, 197, 2, 206, 211, 213, 233, 237, 238, 244, 254, 260, 271, 291, 308, 313, 318, 34, 348, 362, 39, 482, 492, 63, 71, 72, 80, 90]",16,117,0,146,0,22.075,1.0,"0,1"
8,-0.15856687068895822,-0.1711602491506229,-0.15856687068895822,44.15,0.023666666666666666,0.36598716496791245,-0.1762816954455344,0.3249263203224352,"[100, 102, 104, 124, 132, 139, 149, 150, 155, 163, 18, 185, 196, 197, 2, 206, 211, 213, 233, 237, 238, 244, 254, 260, 271, 291, 308, 313, 318, 34, 348, 362, 39, 482, 492, 63, 71, 72, 80, 90]",16,126,0,156,0,22.075,1.0,"0,1"
9,-0.15856687068895822,-0.1711602491506229,-0.15856687068895822,44.15,0.023666666666666666,0.36598716496791245,-0.176138123140002,0.3328860838861532,"[100, 102, 104, 124, 132, 139, 149, 150, 155, 163, 18, 185, 196, 197, 2, 206, 211, 213, 233, 237, 238, 244, 254, 260, 271, 291, 308, 313, 318, 34, 348, 362, 39, 482, 492, 63, 71, 72, 80, 90]",16,102,0,132,0,22.075,1.0,"0,1"
