generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,parity_target,parity_abs_error,parity_squared_error,over_served_groups,under_served_groups
0,2.3223039733767146,0.10646409285081004,2.3223039733767146,130.1834130781499,0.2631578947368421,0.05022970903522201,2.1582394439250905,0.40535523642328586,"[1009, 1092, 1119, 1228, 1235, 1291, 1324, 1336, 1593, 1625, 1984, 2014, 205, 2073, 2317, 2382, 2411, 2495, 2628, 2692, 2855, 2868, 3010, 3030, 3078, 3145, 3292, 3295, 335, 3364, 339, 3413, 3585, 3634, 3818, 3825, 3830, 3838, 3854, 3924, 4171, 4279, 4352, 4436, 4493, 4530, 4535, 4572, 4621, 4671, 4676, 4762, 4883, 4985, 4996, 5037, 5730, 593, 655, 813]",16,16,0,63,0,65.09170653907495,1.0,"1,0",0.32854864433811803,0.13078149920255183,0.008551900266833532,0,1
1,2.4610833349033907,0.1221468046007056,2.4610833349033907,137.44657097288678,0.28421052631578947,0.03991691711437828,2.3378532799329026,0.3765196911410108,"[1009, 1092, 1097, 1228, 1291, 1318, 1324, 1336, 1593, 1625, 2014, 205, 2317, 2382, 2411, 2429, 2628, 2692, 2855, 2868, 2908, 3030, 3078, 3145, 3265, 3292, 3295, 335, 3364, 339, 3413, 3585, 3612, 3634, 3737, 3825, 3830, 3838, 3854, 3897, 3924, 3979, 4058, 4171, 4279, 4359, 4436, 4530, 4535, 4572, 4621, 4637, 4762, 4775, 4985, 5730, 593, 655, 656, 813]",16,16,0,47,0,68.72328548644339,1.0,"1,0",0.3390749601275917,0.10972886762360445,0.006020212194979255,0,1
2,2.549775591228321,0.13275822082914587,2.549775591228321,131.3859649122807,0.28421052631578947,0.01869408465749772,2.3744548857021672,0.3654618028936486,"[1009, 1092, 1097, 1228, 1235, 1291, 1318, 1336, 1593, 1625, 180, 2014, 205, 2073, 2216, 2382, 2411, 2429, 2628, 2692, 2855, 3010, 3030, 3061, 3078, 3265, 3292, 3295, 335, 3364, 339, 3413, 3585, 3634, 3818, 3825, 3830, 3854, 3924, 4058, 4279, 4352, 4359, 4436, 4530, 4535, 4572, 4595, 4604, 4621, 4629, 4637, 4762, 4775, 4985, 5730, 593, 655, 656, 813]",16,16,0,47,0,65.69298245614036,1.0,"1,0",0.30877192982456136,0.04912280701754379,0.0012065250846414247,0,1
3,2.549775591228321,0.13275822082914587,2.549775591228321,131.3859649122807,0.28421052631578947,0.01869408465749772,2.399946784550215,0.3684409871272217,"[1009, 1092, 1097, 1228, 1235, 1291, 1318, 1336, 1593, 1625, 180, 2014, 205, 2073, 2216, 2382, 2411, 2429, 2628, 2692, 2855, 3010, 3030, 3061, 3078, 3265, 3292, 3295, 335, 3364, 339, 3413, 3585, 3634, 3818, 3825, 3830, 3854, 3924, 4058, 4279, 4352, 4359, 4436, 4530, 4535, 4572, 4595, 4604, 4621, 4629, 4637, 4762, 4775, 4985, 5730, 593, 655, 656, 813]",16,16,0,44,0,65.69298245614036,1.0,"1,0",0.30877192982456136,0.04912280701754379,0.0012065250846414247,0,1
4,2.549775591228321,0.13275822082914587,2.549775591228321,131.3859649122807,0.28421052631578947,0.01869408465749772,2.4112512819657965,0.36780013570849507,"[1009, 1092, 1097, 1228, 1235, 1291, 1318, 1336, 1593, 1625, 180, 2014, 205, 2073, 2216, 2382, 2411, 2429, 2628, 2692, 2855, 3010, 3030, 3061, 3078, 3265, 3292, 3295, 335, 3364, 339, 3413, 3585, 3634, 3818, 3825, 3830, 3854, 3924, 4058, 4279, 4352, 4359, 4436, 4530, 4535, 4572, 4595, 4604, 4621, 4629, 4637, 4762, 4775, 4985, 5730, 593, 655, 656, 813]",16,16,0,47,0,65.69298245614036,1.0,"1,0",0.30877192982456136,0.04912280701754379,0.0012065250846414247,0,1
5,2.549775591228321,0.13275822082914587,2.549775591228321,131.3859649122807,0.28421052631578947,0.01869408465749772,2.4315119628698616,0.3494039102063119,"[1009, 1092, 1097, 1228, 1235, 1291, 1318, 1336, 1593, 1625, 180, 2014, 205, 2073, 2216, 2382, 2411, 2429, 2628, 2692, 2855, 3010, 3030, 3061, 3078, 3265, 3292, 3295, 335, 3364, 339, 3413, 3585, 3634, 3818, 3825, 3830, 3854, 3924, 4058, 4279, 4352, 4359, 4436, 4530, 4535, 4572, 4595, 4604, 4621, 4629, 4637, 4762, 4775, 4985, 5730, 593, 655, 656, 813]",16,16,0,47,0,65.69298245614036,1.0,"1,0",0.30877192982456136,0.04912280701754379,0.0012065250846414247,0,1
6,2.549775591228321,0.13275822082914587,2.549775591228321,131.3859649122807,0.28421052631578947,0.01869408465749772,2.442315355123205,0.3523388854567402,"[1009, 1092, 1097, 1228, 1235, 1291, 1318, 1336, 1593, 1625, 180, 2014, 205, 2073, 2216, 2382, 2411, 2429, 2628, 2692, 2855, 3010, 3030, 3061, 3078, 3265, 3292, 3295, 335, 3364, 339, 3413, 3585, 3634, 3818, 3825, 3830, 3854, 3924, 4058, 4279, 4352, 4359, 4436, 4530, 4535, 4572, 4595, 4604, 4621, 4629, 4637, 4762, 4775, 4985, 5730, 593, 655, 656, 813]",16,16,0,48,0,65.69298245614036,1.0,"1,0",0.30877192982456136,0.04912280701754379,0.0012065250846414247,0,1
7,2.549775591228321,0.13275822082914587,2.549775591228321,131.3859649122807,0.28421052631578947,0.01869408465749772,2.456367347111791,0.3566019105254371,"[1009, 1092, 1097, 1228, 1235, 1291, 1318, 1336, 1593, 1625, 180, 2014, 205, 2073, 2216, 2382, 2411, 2429, 2628, 2692, 2855, 3010, 3030, 3061, 3078, 3265, 3292, 3295, 335, 3364, 339, 3413, 3585, 3634, 3818, 3825, 3830, 3854, 3924, 4058, 4279, 4352, 4359, 4436, 4530, 4535, 4572, 4595, 4604, 4621, 4629, 4637, 4762, 4775, 4985, 5730, 593, 655, 656, 813]",16,16,0,46,0,65.69298245614036,1.0,"1,0",0.30877192982456136,0.04912280701754379,0.0012065250846414247,0,1
8,2.549775591228321,0.13275822082914587,2.549775591228321,131.3859649122807,0.28421052631578947,0.01869408465749772,2.456367347111791,0.3566019105254371,"[1009, 1092, 1097, 1228, 1235, 1291, 1318, 1336, 1593, 1625, 180, 2014, 205, 2073, 2216, 2382, 2411, 2429, 2628, 2692, 2855, 3010, 3030, 3061, 3078, 3265, 3292, 3295, 335, 3364, 339, 3413, 3585, 3634, 3818, 3825, 3830, 3854, 3924, 4058, 4279, 4352, 4359, 4436, 4530, 4535, 4572, 4595, 4604, 4621, 4629, 4637, 4762, 4775, 4985, 5730, 593, 655, 656, 813]",16,16,0,46,0,65.69298245614036,1.0,"1,0",0.30877192982456136,0.04912280701754379,0.0012065250846414247,0,1
9,2.549775591228321,0.13275822082914587,2.549775591228321,131.3859649122807,0.28421052631578947,0.01869408465749772,2.461668141569357,0.33246734308812986,"[1009, 1092, 1097, 1228, 1235, 1291, 1318, 1336, 1593, 1625, 180, 2014, 205, 2073, 2216, 2382, 2411, 2429, 2628, 2692, 2855, 3010, 3030, 3061, 3078, 3265, 3292, 3295, 335, 3364, 339, 3413, 3585, 3634, 3818, 3825, 3830, 3854, 3924, 4058, 4279, 4352, 4359, 4436, 4530, 4535, 4572, 4595, 4604, 4621, 4629, 4637, 4762, 4775, 4985, 5730, 593, 655, 656, 813]",16,16,0,47,0,65.69298245614036,1.0,"1,0",0.30877192982456136,0.04912280701754379,0.0012065250846414247,0,1
