epoch,train_loss,validation_loss
1,0.030805537477135658,0.02588903345167637
2,0.02478943020105362,0.020723706111311913
3,0.019546857103705406,0.016244668513536453
4,0.01522432453930378,0.012378990650177002
5,0.01131707988679409,0.00903715007007122
6,0.008190459571778774,0.006639912724494934
7,0.005757462233304977,0.005992880091071129
8,0.005277653224766254,0.007355281617492437
9,0.006790572311729193,0.008565300144255161
10,0.00831130612641573,0.008469070307910442
11,0.008356628008186817,0.007575856521725655
12,0.00723486952483654,0.006601377855986357
13,0.006147811654955149,0.005930970422923565
14,0.005364954937249422,0.005626263562589884
15,0.004839128348976374,0.005603905767202377
16,0.004813504870980978,0.005760777276009321
17,0.0048607527278363705,0.005974524654448032
18,0.005058865062892437,0.006146290805190802
19,0.005259995814412832,0.0062361229211091995
20,0.00531669519841671,0.0062400950118899345
21,0.005245058331638575,0.0061751604080200195
22,0.005257264710962772,0.006065307650715113
23,0.0050960020162165165,0.005933454260230064
24,0.004974082577973604,0.005789587274193764
25,0.004828254226595163,0.005650816485285759
26,0.0046729277819395065,0.005530624650418758
27,0.004714200738817453,0.005446462891995907
28,0.004587292205542326,0.005409616976976395
29,0.004648723639547825,0.005413749720901251
30,0.004560492932796478,0.005435020662844181
31,0.004585715942084789,0.005439045373350382
32,0.004593868739902973,0.005403643939644098
33,0.004650577902793884,0.005344900768250227
34,0.0045023467391729355,0.0052874437533319
35,0.004360270220786333,0.0052469451911747456
36,0.004353147465735674,0.00522192707285285
37,0.004384218715131283,0.005199211183935404
38,0.004309886135160923,0.005170258693397045
39,0.004276469815522432,0.005130392964929342
40,0.00417893985286355,0.005077073350548744
41,0.0041749742813408375,0.005012954119592905
42,0.0041445172391831875,0.004942634608596563
43,0.0040537575259804726,0.004865399096161127
44,0.0039843907579779625,0.004789699334651232
45,0.003943279851227999,0.00471147196367383
46,0.0038666645996272564,0.004636632744222879
47,0.003827439621090889,0.00456044590100646
48,0.0037668226286768913,0.004483990371227264
49,0.0036961340811103582,0.004411600064486265
50,0.003625054843723774,0.004343160428106785
