stack_name,fim_stack,pipeline_mode,permutation_name,status,dataset,protected_attribute,budget,diffusion_model,ranking_policy,community_method,community_input_mode,clustering_method,clustering_input_mode,embedding_method,ranking_model,optimizer_mode,method_type,repair_enabled,swap_local_search_enabled,debias_mode,fairness_objective,spread_estimator_search,spread_estimator_final,search_spread_estimator,search_guidance_estimator,final_spread_estimator,method,variant_type,seed_set,total_spread,extra_spread,mf,dcv,f_score,MF,DCV,F-score,runtime_seconds,search_runtime_seconds,final_eval_runtime_seconds,scalability_mode,scalability_pass,candidate_pool_size,ris_num_rr_sets,effective_ris_num_rr_sets,zero_covered_groups_count,fraction_groups_covered,fairness_gate_status,fairness_gate_failures,protected_group_coverage_summary,protected_group_counts,group_imbalance_ratio,budget_per_group_estimate,group_influence_distribution,normalized_group_influence_distribution,weakest_protected_group,strongest_protected_group,negative_f_score_reason,adaptive_fairness_multiplier,large_imbalance_fairness_active,large_imbalance_fairness_mode,score_normalization,candidate_pool_group_counts,candidate_pool_group_quota,candidate_pool_group_quota_shortfall,group_stratified_candidate_pool,budget_adequacy_warning,seed_quota_per_protected_group,initial_population_group_coverage_summary,repair_attempts,weak_group_repairs,protected_group_seed_counts_before_repair,protected_group_seed_counts_after_repair,swap_attempts,swap_accepted,swap_rejected_fairness_degradation,swap_accepted_fscore_improvement,swap_accepted_mf_improvement,swap_accepted_spread_fairness_preserved,mc_runs_search,mc_runs_eval,key_enabled_modules,use_community_features,community_feature_mode,allow_protected_features_in_ml,ml_score_weight,ris_score_weight,fair_ris_score_weight,fairness_bonus_weight,weak_group_bonus_weight,community_diversity_weight,protected_group_coverage_weight,spread_proxy_weight,community_balance_enabled,protected_group_balance_enabled,repair_mode,initial_seed_source,repaired_seed_sets,successful_swaps,final_community_coverage,final_seed_count_per_community,community_coverage_ratio,final_protected_group_coverage,num_communities,community_modularity,score_table_path,embeddings_cache_path,embedding_cache_status,community_cache_status,ris_cache_status,score_cache_status,fitness_cache_hits,marginal_cache_hits,swap_cache_hits,community_assignments_path,community_sizes_path,diagnostics_path,candidate_score_components_constant,notes,skip_reason,skipped_reason
community_aware_fair_greedy,community_aware_fair_greedy,baseline,community_aware_fair_greedy,ok,twitter,color,40,ic,professor_priority,leiden,graph,none,none,none,fairness_weighted_greedy,local_search,non_ml_baseline,True,True,none,f_score,monte_carlo,monte_carlo,monte_carlo,none,monte_carlo,community_round_robin+fairness_weighted_greedy+swap_local_search,interpretable_baseline,"[11039482, 11350892, 1160081, 11606702, 11625152, 12715022, 14025482, 14110743, 14129238, 14350969, 14696659, 14793446, 14849301, 14965263, 15312421, 15495464, 15559118, 15825711, 16594962, 16925295, 17303568, 175473, 17602194, 17956232, 18392870, 18555730, 19792412, 19926939, 20659066, 21733345, 23626294, 24847667, 25264350, 26586889, 28264034, 28377253, 29475431, 29973725, 30023125, 31847329]",42.3,2.299999999999997,0.010998185117967333,0.008067858567916465,0.001465163275025434,0.010998185117967333,0.008067858567916465,0.001465163275025434,226.58879539999907,226.58099539999967,0.007799999999406282,auto,False,3753,32,32,0,1.0,fail,scalability_required,"{""0"": 9, ""1"": 29, ""2"": 2}","{'0': 812, '1': 2755, '2': 186}",14.811827956989248,"{'0': 8.654409805488942, '1': 29.363176125766053, '2': 1.982414068745004}","{'0': 9.8, '1': 30.3, '2': 2.2}","{'0': 0.012068965517241381, '1': 0.010998185117967333, '2': 0.011827956989247313}",1,0,,2.0,True,auto,per_group,,,,,Budget may be too small for stable fairness on this graph. Reasons: budget/node ratio below warning threshold; number of communities exceeds budget,,,,,,,,,,,,,5,30,diffusion=ic | community=leiden | embedding=none | clustering=none | clustering_input_mode=none | ranking=fairness_weighted_greedy | optimizer=local_search | debias_mode=none | search_estimator=monte_carlo | final_estimator=monte_carlo,True,basic,False,0.4,0.5,4.0,1.0,4.0,0.8,4.0,0.2,True,True,balanced,fairness_weighted_greedy,,,"{""0"": 3, ""1"": 2, ""10"": 2, ""13"": 1, ""17"": 1, ""18"": 2, ""19"": 3, ""2"": 6, ""20"": 1, ""22"": 1, ""24"": 6, ""25"": 1, ""27"": 1, ""3"": 1, ""35"": 1, ""5"": 1, ""6"": 2, ""7"": 3, ""8"": 2}","{""0"": 3, ""1"": 2, ""10"": 2, ""13"": 1, ""17"": 1, ""18"": 2, ""19"": 3, ""2"": 6, ""20"": 1, ""22"": 1, ""24"": 6, ""25"": 1, ""27"": 1, ""3"": 1, ""35"": 1, ""5"": 1, ""6"": 2, ""7"": 3, ""8"": 2}",0.16101694915254236,"{""0"": 9, ""1"": 29, ""2"": 2}",118,0.655834799478443,,,,miss,,,,,,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_community_aware_fair_greedy_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_community_aware_fair_greedy_leiden_community_sizes.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_community_aware_fair_greedy_diagnostics.json,,"initial_rr=[10125822, 10214802, 1086591, 11347052, 11350892, 11425612, 11626822, 11920922, 12062282, 12429382, 1290661, 13258742, 1330691, 14053148, 14110743, 14237896, 14830184, 15664977, 16004411, 16394309, 16431844, 17431643, 17540746, 17850012, 18602421, 19686924, 20788139, 21044126, 21062689, 2140491, 22461427, 2384071, 25681991, 27512951, 27755928, 35967493, 43286759, 5054721, 7376382, 780591]; greedy=[11039482, 1160081, 11606702, 11625152, 12715022, 14025482, 14110743, 14129238, 14350969, 14696659, 14793446, 14849301, 14965263, 15312421, 15495464, 15559118, 15825711, 16594962, 16925295, 17303568, 175473, 17602194, 17956232, 18392870, 18555730, 19792412, 19926939, 20659066, 21733345, 23626294, 24847667, 25264350, 26586889, 28264034, 28377253, 29475431, 29973725, 30023125, 31847329, 6703062]; objective=professor_priority; communities=118; modularity=0.655835",,
graphsage_community_siea,graphsage_community_siea,ml_guided_community_siea,graphsage_community_siea,ok,twitter,color,40,ic,professor_priority,leiden,graph,none,none,graphsage,graphsage,hybrid_si_ea,ml_guided_hybrid,True,True,none,f_score,fairness_aware_ris,monte_carlo,ris_guidance,fair_ris_guidance,monte_carlo,embedding+ranking+hybrid_si_ea,ml_guided,"[14155739, 14265113, 14268324, 14599976, 14695367, 14852216, 15093092, 15112648, 15225972, 15808140, 16394063, 16575742, 16855827, 17150049, 18529500, 18555743, 18983688, 18988350, 19022050, 19320233, 19667401, 19860841, 21437676, 21488707, 21706932, 21789095, 22673770, 23456569, 24987071, 25684080, 28840182, 30412906, 31015297, 31286288, 36572402, 39080527, 41671586, 5771302, 760244, 797531]",41.833333333333336,1.8333333333333357,0.010114942528735632,0.030852223290745055,-0.010368640381004712,0.010114942528735632,0.030852223290745055,-0.010368640381004712,17.12476869999955,17.118651200002205,0.0061174999973445665,auto,True,120,32,40,0,1.0,fail,min_f_score,"{""0"": 9, ""1"": 27, ""2"": 4}","{'0': 812, '1': 2755, '2': 186}",14.811827956989248,"{'0': 8.654409805488942, '1': 29.363176125766053, '2': 1.982414068745004}","{'0': 9.633333333333333, '1': 27.866666666666667, '2': 4.333333333333333}","{'0': 0.011863711001642036, '1': 0.010114942528735632, '2': 0.02329749103942652}",1,2,DCV exceeds MF after lambda weighting; weakest protected group has low normalized influence.,2.0,True,auto,per_group,"{'0': 40, '1': 40, '2': 40}",40.0,"{'0': 0, '1': 0, '2': 0}",True,Budget may be too small for stable fairness on this graph. Reasons: budget/node ratio below warning threshold; number of communities exceeds budget,"{'0': 12, '1': 22, '2': 6}","{'0': 4, '1': 4, '2': 4}",54.0,54.0,"{'0': 8, '1': 25, '2': 7}","{'0': 7, '1': 28, '2': 5}",4.0,4.0,0.0,4.0,0.0,0.0,5,30,diffusion=ic | community=leiden | embedding=graphsage | clustering=none | clustering_input_mode=none | ranking=graphsage | optimizer=hybrid_si_ea | debias_mode=none | search_estimator=fairness_aware_ris | final_estimator=monte_carlo,True,basic,False,0.4,0.5,4.0,1.0,4.0,0.8,4.0,0.2,True,True,balanced,combined_candidate_score,18.0,4.0,"{""0"": 5, ""1"": 5, ""13"": 1, ""17"": 1, ""18"": 3, ""19"": 2, ""2"": 4, ""20"": 1, ""24"": 5, ""29"": 1, ""3"": 1, ""30"": 2, ""35"": 1, ""38"": 1, ""4"": 2, ""51"": 1, ""7"": 1, ""87"": 1, ""9"": 2}","{""0"": 5, ""1"": 5, ""13"": 1, ""17"": 1, ""18"": 3, ""19"": 2, ""2"": 4, ""20"": 1, ""24"": 5, ""29"": 1, ""3"": 1, ""30"": 2, ""35"": 1, ""38"": 1, ""4"": 2, ""51"": 1, ""7"": 1, ""87"": 1, ""9"": 2}",0.16101694915254236,"{""0"": 9, ""1"": 27, ""2"": 4}",118,0.655834799478443,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_graphsage_community_siea_combined_candidate_scores.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\embeddings\twitter_graphsage_embeddings.pkl,miss,miss,miss,miss,12.0,374.0,0.0,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_graphsage_community_siea_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_graphsage_community_siea_leiden_community_sizes.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_graphsage_community_siea_diagnostics.json,False,main_method=true; ml_guided_only=true; communities=118; modularity=0.655835; embedding_cache=miss; target=label_score; backend=gnn; candidate_pool=120; validation_spearman=0.0301; validation_precision_at_budget=0.0000; history=twitter_graphsage_community_siea_history.csv,,
node2vec_xgboost_community_siea,node2vec_xgboost_community_siea,ml_guided_community_siea,node2vec_xgboost_community_siea,ok,twitter,color,40,ic,professor_priority,leiden,graph,none,none,node2vec,xgboost,hybrid_si_ea,ml_guided_hybrid,True,True,none,f_score,fairness_aware_ris,monte_carlo,ris_guidance,fair_ris_guidance,monte_carlo,embedding+ranking+hybrid_si_ea,ml_guided,"[14265113, 14268324, 14269768, 14305154, 14599976, 14852216, 15070780, 15093092, 15112648, 15130854, 16575742, 17150049, 18014005, 18529500, 18882655, 19022050, 19320233, 19401409, 19667401, 19860841, 21437676, 21488707, 21789095, 22975077, 23015762, 23456569, 23769455, 24987071, 25684080, 26865845, 28840182, 31015297, 31286288, 36572402, 38058345, 41671586, 5597882, 5771302, 797531, 8414602]",41.766666666666666,1.7666666666666657,0.010187537810042347,0.028195030052495892,-0.009003746121226772,0.010187537810042347,0.028195030052495892,-0.009003746121226772,30.62811839999995,30.6188003999996,0.009318000000348547,auto,True,120,32,40,0,1.0,fail,min_f_score,"{""0"": 9, ""1"": 27, ""2"": 4}","{'0': 812, '1': 2755, '2': 186}",14.811827956989248,"{'0': 8.654409805488942, '1': 29.363176125766053, '2': 1.982414068745004}","{'0': 9.433333333333334, '1': 28.066666666666666, '2': 4.266666666666667}","{'0': 0.011617405582922825, '1': 0.010187537810042347, '2': 0.022939068100358423}",1,2,DCV exceeds MF after lambda weighting; weakest protected group has low normalized influence.,2.0,True,auto,per_group,"{'0': 40, '1': 40, '2': 40}",40.0,"{'0': 0, '1': 0, '2': 0}",True,Budget may be too small for stable fairness on this graph. Reasons: budget/node ratio below warning threshold; number of communities exceeds budget,"{'0': 12, '1': 22, '2': 6}","{'0': 4, '1': 4, '2': 4}",51.0,51.0,"{'0': 8, '1': 26, '2': 6}","{'0': 8, '1': 27, '2': 5}",4.0,4.0,0.0,3.0,1.0,0.0,5,30,diffusion=ic | community=leiden | embedding=node2vec | clustering=none | clustering_input_mode=none | ranking=xgboost | optimizer=hybrid_si_ea | debias_mode=none | search_estimator=fairness_aware_ris | final_estimator=monte_carlo,True,basic,False,0.4,0.5,4.0,1.0,4.0,0.8,4.0,0.2,True,True,balanced,combined_candidate_score,17.0,4.0,"{""0"": 3, ""1"": 5, ""10"": 1, ""17"": 1, ""18"": 3, ""19"": 2, ""2"": 5, ""20"": 1, ""22"": 1, ""24"": 4, ""25"": 1, ""27"": 2, ""29"": 2, ""3"": 1, ""30"": 2, ""35"": 1, ""38"": 1, ""4"": 1, ""7"": 1, ""87"": 1, ""9"": 1}","{""0"": 3, ""1"": 5, ""10"": 1, ""17"": 1, ""18"": 3, ""19"": 2, ""2"": 5, ""20"": 1, ""22"": 1, ""24"": 4, ""25"": 1, ""27"": 2, ""29"": 2, ""3"": 1, ""30"": 2, ""35"": 1, ""38"": 1, ""4"": 1, ""7"": 1, ""87"": 1, ""9"": 1}",0.17796610169491525,"{""0"": 9, ""1"": 27, ""2"": 4}",118,0.655834799478443,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_node2vec_xgboost_community_siea_combined_candidate_scores.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\embeddings\twitter_node2vec_embeddings.pkl,miss,miss,miss,miss,13.0,374.0,0.0,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_node2vec_xgboost_community_siea_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_node2vec_xgboost_community_siea_leiden_community_sizes.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_node2vec_xgboost_community_siea_diagnostics.json,False,main_method=true; lightweight_quality_runtime=true; ml_guided_only=true; communities=118; modularity=0.655835; embedding_cache=miss; target=label_score; backend=tabular; candidate_pool=120; validation_spearman=0.2713; validation_precision_at_budget=0.9250; history=twitter_node2vec_xgboost_community_siea_history.csv,,
gcn_community_siea,gcn_community_siea,ml_guided_community_siea,gcn_community_siea,ok,twitter,color,40,ic,professor_priority,leiden,graph,none,none,gcn,gcn,hybrid_si_ea,ml_guided_hybrid,True,True,none,f_score,fairness_aware_ris,monte_carlo,ris_guidance,fair_ris_guidance,monte_carlo,embedding+ranking+hybrid_si_ea,ml_guided,"[10651272, 14155739, 14265113, 14268324, 14269768, 14305154, 14350969, 14599976, 15112648, 15422070, 16045488, 16855827, 17150049, 18529500, 18555743, 18983688, 19022050, 19202226, 19320233, 19401409, 19667401, 19860841, 21437676, 21789095, 22299209, 22673770, 23015762, 23456569, 24987071, 25684080, 28840182, 30412906, 31015297, 31286288, 36572402, 41671586, 5771302, 760244, 797531, 8414602]",41.666666666666664,1.6666666666666643,0.010344827586206896,0.03857839080459762,-0.014116781609195363,0.010344827586206896,0.03857839080459762,-0.014116781609195363,16.14115579999998,16.134936099999322,0.006219700000656303,auto,True,120,32,40,0,1.0,fail,min_f_score,"{""0"": 8, ""1"": 28, ""2"": 4}","{'0': 812, '1': 2755, '2': 186}",14.811827956989248,"{'0': 8.654409805488942, '1': 29.363176125766053, '2': 1.982414068745004}","{'0': 8.4, '1': 29.133333333333333, '2': 4.133333333333334}","{'0': 0.010344827586206896, '1': 0.010574712643678161, '2': 0.022222222222222223}",0,2,DCV exceeds MF after lambda weighting; weakest protected group has low normalized influence.,2.0,True,auto,per_group,"{'0': 40, '1': 40, '2': 40}",40.0,"{'0': 0, '1': 0, '2': 0}",True,Budget may be too small for stable fairness on this graph. Reasons: budget/node ratio below warning threshold; number of communities exceeds budget,"{'0': 12, '1': 22, '2': 6}","{'0': 4, '1': 4, '2': 4}",54.0,54.0,"{'0': 8, '1': 26, '2': 6}","{'0': 8, '1': 27, '2': 5}",4.0,4.0,0.0,4.0,0.0,0.0,5,30,diffusion=ic | community=leiden | embedding=gcn | clustering=none | clustering_input_mode=none | ranking=gcn | optimizer=hybrid_si_ea | debias_mode=none | search_estimator=fairness_aware_ris | final_estimator=monte_carlo,True,basic,False,0.4,0.5,4.0,1.0,4.0,0.8,4.0,0.2,True,True,balanced,combined_candidate_score,18.0,4.0,"{""0"": 4, ""1"": 3, ""10"": 1, ""13"": 1, ""17"": 1, ""18"": 3, ""19"": 3, ""2"": 4, ""20"": 1, ""22"": 1, ""24"": 5, ""29"": 2, ""3"": 1, ""30"": 1, ""35"": 1, ""38"": 1, ""4"": 1, ""5"": 1, ""7"": 1, ""8"": 1, ""87"": 1, ""9"": 2}","{""0"": 4, ""1"": 3, ""10"": 1, ""13"": 1, ""17"": 1, ""18"": 3, ""19"": 3, ""2"": 4, ""20"": 1, ""22"": 1, ""24"": 5, ""29"": 2, ""3"": 1, ""30"": 1, ""35"": 1, ""38"": 1, ""4"": 1, ""5"": 1, ""7"": 1, ""8"": 1, ""87"": 1, ""9"": 2}",0.1864406779661017,"{""0"": 8, ""1"": 28, ""2"": 4}",118,0.655834799478443,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_gcn_community_siea_combined_candidate_scores.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\embeddings\twitter_gcn_embeddings.pkl,miss,miss,miss,miss,12.0,374.0,0.0,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_gcn_community_siea_leiden_community_assignments.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_gcn_community_siea_leiden_community_sizes.csv,C:\Users\User\Desktop\VKU-Internship-2026\results\twitter_fairness_smoke\runs\seed_42\budget_40\color\twitter\color\twitter_gcn_community_siea_diagnostics.json,False,optional_gnn_comparison=true; ml_guided_only=true; communities=118; modularity=0.655835; embedding_cache=miss; target=label_score; backend=gnn; candidate_pool=120; validation_spearman=-0.0821; validation_precision_at_budget=0.0000; history=twitter_gcn_community_siea_history.csv,,
