epoch,train_loss,validation_loss
1,0.058189306408166885,0.03172197565436363
2,0.03535817563533783,0.018338771536946297
3,0.021095240488648415,0.012231700122356415
4,0.013879616744816303,0.012908832170069218
5,0.012549957260489464,0.017574332654476166
6,0.016098488122224808,0.02029232122004032
7,0.018191998824477196,0.01936848647892475
8,0.018490931019186974,0.016559844836592674
9,0.015300055965781212,0.01383886206895113
10,0.013075334019958973,0.012066933326423168
11,0.011584652587771416,0.01132716704159975
12,0.010930037125945091,0.011272817850112915
13,0.011869306676089764,0.011504014022648335
14,0.011958704330027103,0.011712503619492054
15,0.012512465938925743,0.011742397211492062
16,0.012408838607370853,0.011579805053770542
17,0.012488255277276039,0.011247695423662663
18,0.011381017044186592,0.010831509716808796
19,0.011008672416210175,0.010395717807114124
20,0.010729210451245308,0.01013764925301075
21,0.009922469966113567,0.010105177760124207
22,0.010282027535140514,0.010260073468089104
23,0.010722554288804531,0.010446889325976372
24,0.010171045549213886,0.010500536300241947
25,0.010642114095389843,0.010370356030762196
26,0.010722591541707516,0.01010793074965477
27,0.00998703669756651,0.009834179654717445
28,0.009999528527259827,0.009635638445615768
29,0.009789387695491314,0.009536602534353733
30,0.009837917983531952,0.0095335328951478
