dataset,community_method,method,seed_set,total_spread,mf,mf_component,ideal_mf,mf_to_ideal_ratio,dcv,f_score,score_mode,runtime_seconds,candidate_pool_size,group_spread,group_targets,note
graph_spa_500_0,leiden,degree,"[271, 13, 17, 12]",4.666666666666667,0.009333333333333334,1.0,0.009333333333333334,1.0,0.0,0.5,normalized_mf,0.0009170000002995948,500,"{""__missing__"": 4.666666666666667}","{""__missing__"": 4.666666666666667}",
graph_spa_500_0,leiden,pagerank,"[271, 12, 13, 17]",4.666666666666667,0.009333333333333334,1.0,0.009333333333333334,1.0,0.0,0.5,normalized_mf,0.0009740999994392041,500,"{""__missing__"": 4.666666666666667}","{""__missing__"": 4.666666666666667}",
graph_spa_500_0,leiden,community_round_robin,"[12, 13, 14, 17]",4.333333333333333,0.008666666666666666,1.0,0.008666666666666666,1.0,0.0,0.5,normalized_mf,0.014212299999599054,500,"{""__missing__"": 4.333333333333333}","{""__missing__"": 4.333333333333333}",
graph_spa_500_0,leiden,random,"[219, 44, 326, 385]",4.0,0.008,1.0,0.008,1.0,0.0,0.5,normalized_mf,0.0001720000000204891,500,"{""__missing__"": 4.0}","{""__missing__"": 4.0}",
graph_spa_500_0,leiden,hybrid_siea,"[271, 12, 287, 310]",6.333333333333333,0.012666666666666666,1.0,0.012666666666666666,1.0,0.0,0.5,normalized_mf,2.2640281000003597,500,"{""__missing__"": 6.333333333333333}","{""__missing__"": 6.333333333333333}",repair_bias=0.35;history=graph_spa_500_0_budget4_leiden_hybrid_siea_history.csv
