epoch,train_loss,validation_loss
1,0.019007964059710503,0.01254414115101099
2,0.011318039149045944,0.007900645025074482
3,0.0070944237522780895,0.006079217419028282
4,0.005692220292985439,0.006483927369117737
5,0.006371230352669954,0.007365041878074408
6,0.00734297651797533,0.007515561766922474
7,0.007508640643209219,0.007085605524480343
8,0.007011727895587683,0.006515335291624069
9,0.00635526655241847,0.006080361548811197
10,0.0058952379040420055,0.005873309914022684
11,0.005465728230774403,0.005866418592631817
12,0.005362820345908403,0.005978371482342482
13,0.0053518121130764484,0.006133683025836945
14,0.005450577940791845,0.006275726482272148
15,0.00556458393111825,0.006368480622768402
16,0.005593901500105858,0.0063989725895226
17,0.005612281616777182,0.00636840146034956
18,0.005604683421552181,0.006286867428570986
19,0.0055144368670880795,0.006172663997858763
20,0.005438352469354868,0.006044232752174139
21,0.005326996557414532,0.0059191565960645676
22,0.005241118837147951,0.00581043167039752
23,0.005188797600567341,0.005723448470234871
24,0.005140082910656929,0.005660166498273611
25,0.005094978958368301,0.005620275158435106
26,0.005096843466162682,0.005591091234236956
27,0.005108445882797241,0.005564828868955374
28,0.00508861755952239,0.005535288248211145
29,0.005047417711466551,0.005498166661709547
30,0.004968829918652773,0.0054523637518286705
31,0.004943106789141893,0.005401170812547207
32,0.004936345852911472,0.005348764359951019
33,0.004801477771252394,0.005299514625221491
34,0.004698113072663546,0.005254311021417379
35,0.00463114446029067,0.005208534188568592
36,0.0045237778685987,0.005152381490916014
37,0.004477971233427525,0.005084127187728882
38,0.004416028503328562,0.00500027509406209
39,0.004264139104634523,0.004900654312223196
40,0.004232500679790974,0.0047849551774561405
41,0.004113512579351664,0.004651851952075958
42,0.004041071981191635,0.004512066021561623
43,0.003953573759645224,0.00437238859012723
44,0.0037909545935690403,0.004231915343552828
45,0.003685125382617116,0.0040892343968153
46,0.003576213726773858,0.003948921803385019
47,0.003476194106042385,0.0038049649447202682
48,0.0033129709772765636,0.003659780602902174
49,0.0031288950704038143,0.003489516442641616
50,0.0030176262371242046,0.00329162017442286
