generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.003224486541650716,0.003224486541650716,43.55,0.07316666666666666,0.06671769358336523,-0.035589268420572896,0.5014308474434389,"[127, 167, 169, 178, 203, 212, 251, 264, 269, 277, 291, 292, 304, 326, 327, 348, 358, 368, 370, 400, 403, 411, 429, 430, 434, 446, 448, 449, 463, 466, 470, 472, 498, 51, 53, 54, 56, 65, 9, 96]",12,0,0,33,0,14.516666666666666,1.0,"1,0,2"
1,0.014582846003898635,0.014582846003898635,42.75,0.074,0.04483430799220273,-0.017845329550835,0.4638033017505847,"[11, 13, 167, 169, 178, 182, 203, 207, 209, 216, 235, 248, 251, 264, 269, 277, 287, 291, 292, 304, 327, 331, 358, 368, 370, 403, 411, 416, 434, 444, 446, 453, 463, 470, 499, 53, 56, 65, 7, 9]",12,0,0,22,0,14.25,1.0,"0,1,2"
2,0.014582846003898635,0.014582846003898635,42.75,0.074,0.04483430799220273,-0.01009082798443073,0.4483241967246588,"[11, 13, 167, 169, 178, 182, 203, 207, 209, 216, 235, 248, 251, 264, 269, 277, 287, 291, 292, 304, 327, 331, 358, 368, 370, 403, 411, 416, 434, 444, 446, 453, 463, 470, 499, 53, 56, 65, 7, 9]",12,0,0,20,0,14.25,1.0,"0,1,2"
3,0.014582846003898635,0.014582846003898635,42.75,0.074,0.04483430799220273,-0.00216303973094562,0.43969733648739195,"[11, 13, 167, 169, 178, 182, 203, 207, 209, 216, 235, 248, 251, 264, 269, 277, 287, 291, 292, 304, 327, 331, 358, 368, 370, 403, 411, 416, 434, 444, 446, 453, 463, 470, 499, 53, 56, 65, 7, 9]",12,0,0,20,0,14.25,1.0,"0,1,2"
4,0.014582846003898635,0.014582846003898635,42.75,0.074,0.04483430799220273,0.00043319010655829514,0.43682085517333996,"[11, 13, 167, 169, 178, 182, 203, 207, 209, 216, 235, 248, 251, 264, 269, 277, 287, 291, 292, 304, 327, 331, 358, 368, 370, 403, 411, 416, 434, 444, 446, 453, 463, 470, 499, 53, 56, 65, 7, 9]",12,0,0,20,0,14.25,1.0,"0,1,2"
5,0.014582846003898635,0.014582846003898635,42.75,0.074,0.04483430799220273,0.00043319010655829514,0.43682085517333996,"[11, 13, 167, 169, 178, 182, 203, 207, 209, 216, 235, 248, 251, 264, 269, 277, 287, 291, 292, 304, 327, 331, 358, 368, 370, 403, 411, 416, 434, 444, 446, 453, 463, 470, 499, 53, 56, 65, 7, 9]",12,0,0,20,0,14.25,1.0,"0,1,2"
6,0.014582846003898635,0.014582846003898635,42.75,0.074,0.04483430799220273,0.0007276741556680796,0.4267878494342236,"[11, 13, 167, 169, 178, 182, 203, 207, 209, 216, 235, 248, 251, 264, 269, 277, 287, 291, 292, 304, 327, 331, 358, 368, 370, 403, 411, 416, 434, 444, 446, 453, 463, 470, 499, 53, 56, 65, 7, 9]",12,0,0,21,0,14.25,1.0,"0,1,2"
7,0.014582846003898635,0.014582846003898635,42.75,0.074,0.04483430799220273,0.0009777541169750578,0.4194212432977891,"[11, 13, 167, 169, 178, 182, 203, 207, 209, 216, 235, 248, 251, 264, 269, 277, 287, 291, 292, 304, 327, 331, 358, 368, 370, 403, 411, 416, 434, 444, 446, 453, 463, 470, 499, 53, 56, 65, 7, 9]",12,0,0,19,0,14.25,1.0,"0,1,2"
8,0.014582846003898635,0.014582846003898635,42.75,0.074,0.04483430799220273,0.004041399316816666,0.4117520968782998,"[11, 13, 167, 169, 178, 182, 203, 207, 209, 216, 235, 248, 251, 264, 269, 277, 287, 291, 292, 304, 327, 331, 358, 368, 370, 403, 411, 416, 434, 444, 446, 453, 463, 470, 499, 53, 56, 65, 7, 9]",12,0,0,18,0,14.25,1.0,"0,1,2"
9,0.014582846003898635,0.014582846003898635,42.75,0.074,0.04483430799220273,0.004041399316816666,0.4117520968782998,"[11, 13, 167, 169, 178, 182, 203, 207, 209, 216, 235, 248, 251, 264, 269, 277, 287, 291, 292, 304, 327, 331, 358, 368, 370, 403, 411, 416, 434, 444, 446, 453, 463, 470, 499, 53, 56, 65, 7, 9]",12,0,0,23,0,14.25,1.0,"0,1,2"
