generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.002021410688077367,0.002021410688077367,42.9,0.07155555555555555,0.06751273417940082,-0.02269116869147655,0.5815804291869608,"[11, 12, 146, 152, 158, 159, 169, 179, 182, 203, 209, 223, 248, 251, 264, 291, 293, 31, 312, 326, 327, 330, 348, 370, 376, 403, 416, 423, 429, 430, 448, 449, 452, 453, 463, 466, 472, 495, 499, 93]",12,184,0,193,0,14.299999999999999,1.0,"1,0,2"
1,0.028761904761904773,0.028761904761904773,42.93333333333333,0.08133333333333333,0.02380952380952378,-0.002563005779587097,0.603170331814106,"[12, 127, 146, 152, 158, 159, 169, 178, 180, 182, 201, 203, 209, 248, 251, 264, 277, 290, 291, 292, 293, 304, 31, 326, 327, 348, 358, 370, 376, 38, 399, 403, 423, 453, 463, 465, 470, 472, 498, 9]",12,176,0,176,0,14.311111111111112,1.0,"2,0,1"
2,0.03625533021320851,0.03625533021320851,42.733333333333334,0.08377777777777777,0.011267117351360746,0.013753115424987578,0.5400534423027095,"[12, 132, 146, 152, 158, 159, 169, 178, 179, 201, 203, 209, 229, 248, 251, 264, 290, 291, 292, 293, 301, 304, 31, 326, 327, 342, 358, 365, 370, 416, 423, 434, 446, 449, 453, 466, 472, 499, 56, 9]",12,184,0,198,0,14.244444444444445,1.0,"1,0,2"
3,0.03625533021320851,0.03625533021320851,42.733333333333334,0.08377777777777777,0.011267117351360746,0.01756258944514276,0.5590461502496004,"[12, 132, 146, 152, 158, 159, 169, 178, 179, 201, 203, 209, 229, 248, 251, 264, 290, 291, 292, 293, 301, 304, 31, 326, 327, 342, 358, 365, 370, 416, 423, 434, 446, 449, 453, 466, 472, 499, 56, 9]",12,184,0,177,0,14.244444444444445,1.0,"1,0,2"
4,0.03638361495135689,0.03638361495135689,43.4,0.0848,0.012032770097286224,0.021804181774852688,0.5509746592082821,"[11, 12, 132, 146, 152, 158, 159, 178, 201, 203, 209, 223, 229, 248, 251, 264, 269, 277, 290, 291, 293, 301, 31, 327, 348, 365, 370, 391, 403, 411, 416, 423, 430, 434, 446, 448, 453, 466, 472, 56]",12,192,0,212,0,14.466666666666667,1.0,"0,1,2"
5,0.03638361495135689,0.03638361495135689,43.4,0.0848,0.012032770097286224,0.023426846114971606,0.5640401818661648,"[11, 12, 132, 146, 152, 158, 159, 178, 201, 203, 209, 223, 229, 248, 251, 264, 269, 277, 290, 291, 293, 301, 31, 327, 348, 365, 370, 391, 403, 411, 416, 423, 430, 434, 446, 448, 453, 466, 472, 56]",12,184,0,184,0,14.466666666666667,1.0,"0,1,2"
6,0.03638361495135689,0.03638361495135689,43.4,0.0848,0.012032770097286224,0.024238351781810778,0.5479076332147638,"[11, 12, 132, 146, 152, 158, 159, 178, 201, 203, 209, 223, 229, 248, 251, 264, 269, 277, 290, 291, 293, 301, 31, 327, 348, 365, 370, 391, 403, 411, 416, 423, 430, 434, 446, 448, 453, 466, 472, 56]",12,184,0,185,0,14.466666666666667,1.0,"0,1,2"
7,0.03727743642259771,0.03727743642259771,43.4,0.08522222222222223,0.0106673493770268,0.025984893980264562,0.5566107504314913,"[11, 12, 146, 152, 158, 159, 169, 179, 180, 182, 203, 209, 223, 224, 229, 248, 251, 264, 290, 291, 292, 293, 301, 304, 327, 342, 348, 358, 376, 400, 401, 416, 429, 430, 449, 452, 470, 495, 499, 9]",12,176,0,192,0,14.466666666666667,1.0,"1,0,2"
8,0.03796334966056543,0.03796334966056543,43.1,0.08477777777777779,0.008851078456646922,0.02848737317129495,0.5784602752827893,"[12, 146, 152, 158, 159, 169, 179, 180, 182, 201, 209, 223, 224, 229, 248, 251, 264, 290, 293, 304, 326, 327, 34, 342, 358, 368, 370, 400, 406, 411, 429, 434, 449, 470, 495, 498, 499, 51, 9, 93]",12,184,0,161,0,14.366666666666665,1.0,"1,0,2"
9,0.03796334966056543,0.03796334966056543,43.1,0.08477777777777779,0.008851078456646922,0.029643795418250046,0.5647667445155644,"[12, 146, 152, 158, 159, 169, 179, 180, 182, 201, 209, 223, 224, 229, 248, 251, 264, 290, 293, 304, 326, 327, 34, 342, 358, 368, 370, 400, 406, 411, 429, 434, 449, 470, 495, 498, 499, 51, 9, 93]",12,176,0,169,0,14.366666666666665,1.0,"1,0,2"
