epoch,train_loss,validation_loss
1,0.072183758020401,0.020841727033257484
2,0.01927436701953411,0.014542871154844761
3,0.015875617042183876,0.025434184819459915
4,0.027568597346544266,0.018323758617043495
5,0.021375784650444984,0.010962051339447498
6,0.012125077657401562,0.010541812516748905
7,0.010245393961668015,0.013774748891592026
8,0.011158736422657967,0.01679445430636406
9,0.01507541723549366,0.017934517934918404
10,0.01602514274418354,0.017010368406772614
11,0.015044265426695347,0.014694719575345516
12,0.01287220697849989,0.01192488707602024
13,0.01036864798516035,0.009850366972386837
14,0.009237161837518215,0.009363946504890919
15,0.009554515592753887,0.01025079283863306
16,0.010803040117025375,0.010740225203335285
17,0.012476062402129173,0.010121500119566917
18,0.01099795289337635,0.009316562674939632
19,0.009356238879263401,0.00894249603152275
20,0.008629664778709412,0.009173788130283356
21,0.00845016073435545,0.009769974276423454
22,0.008934874087572098,0.010370052419602871
23,0.009413806721568108,0.010648430325090885
24,0.010068332776427269,0.010502954013645649
25,0.009539654478430748,0.009989883750677109
26,0.009222622029483318,0.009313237853348255
27,0.008795480243861675,0.008710633032023907
28,0.008124974556267262,0.008355027064681053
29,0.008826940320432186,0.008221989497542381
30,0.008251098915934563,0.008157171308994293
31,0.008603747002780437,0.008062205277383327
32,0.008224931545555592,0.008018444292247295
33,0.008214923553168774,0.008289863355457783
34,0.007577123586088419,0.008792856708168983
35,0.008136200718581676,0.008637094870209694
36,0.00814836472272873,0.00818224623799324
37,0.007571711204946041,0.007775599602609873
38,0.007094837259501219,0.007495992351323366
39,0.007604658603668213,0.007385939825326204
40,0.0075734928250312805,0.007301757112145424
41,0.00726045947521925,0.007282239384949207
42,0.007029050495475531,0.007206580135971308
43,0.00664892653003335,0.007116597145795822
44,0.006409401539713144,0.007074212189763784
45,0.006897264625877142,0.007075871806591749
46,0.006695833057165146,0.006849601864814758
47,0.006557859480381012,0.006520753726363182
48,0.006858541630208492,0.006359529215842485
49,0.005811251699924469,0.006250531878322363
50,0.006571154575794935,0.006346917245537043
51,0.005765087902545929,0.0063117751851677895
52,0.005763918161392212,0.006052092183381319
53,0.00550816860049963,0.005812353920191526
54,0.0056518688797950745,0.0059191095642745495
55,0.005460655782371759,0.006175110582262278
56,0.005796381738036871,0.005831852555274963
57,0.005472464021295309,0.005542267579585314
58,0.0051405769772827625,0.005530710332095623
59,0.005237383767962456,0.005697647109627724
60,0.0056342813186347485,0.005739765707403421
61,0.005356598179787397,0.005479294806718826
62,0.004746254999190569,0.005270777735859156
63,0.005313399247825146,0.005343819037079811
64,0.004740862175822258,0.005416978150606155
65,0.004744640085846186,0.005234507843852043
66,0.004899728577584028,0.0049581765197217464
67,0.00472572585567832,0.0049578361213207245
68,0.004667762201279402,0.0049335951916873455
69,0.004972129128873348,0.0048394836485385895
70,0.004708047490566969,0.004593717399984598
71,0.004267455078661442,0.004535832908004522
72,0.004372327588498592,0.004470616113394499
73,0.004076043143868446,0.004221978597342968
74,0.004081167746335268,0.004086894914507866
75,0.004172083456069231,0.003933142405003309
76,0.004060478415340185,0.0037571743596345186
77,0.00400205934420228,0.003963356371968985
78,0.004283033777028322,0.003683114191517234
79,0.0037196900229901075,0.0035956776700913906
80,0.0037151449359953403,0.003557035233825445
81,0.003974085208028555,0.0034043663181364536
82,0.00395148666575551,0.0033847333397716284
83,0.0036582963075488806,0.0034306396264582872
84,0.003552047535777092,0.0032813025172799826
85,0.003637406276538968,0.0031763736624270678
86,0.003499988466501236,0.0031871304381638765
87,0.0036598367150872946,0.0032981112599372864
88,0.0034474937710911036,0.003273637732490897
89,0.0036077594850212336,0.003111398546025157
90,0.003811835777014494,0.0032956593204289675
91,0.003596459748223424,0.0032362020574510098
92,0.003450677264481783,0.0031544682569801807
93,0.0033741039223968983,0.0032372642308473587
94,0.003360880771651864,0.003393651684746146
95,0.0037326591555029154,0.0032072262838482857
96,0.003900502808392048,0.003169273491948843
97,0.004086929839104414,0.0034413563553243876
98,0.003691056277602911,0.0031306850723922253
99,0.0037508951500058174,0.0030537303537130356
100,0.00308039877563715,0.002977297641336918
