generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,1.7162108347716172,0.04068650197898184,1.7162108347716172,43.1,0.08549019607843138,0.004117192120467698,1.6633339120705435,0.6174748130260173,"[12, 13, 14, 15, 17, 18, 21, 223, 23, 238, 24, 263, 264, 265, 266, 267, 269, 271, 274, 275, 278, 282, 285, 287, 298, 303, 312, 317, 327, 33, 35, 36, 37, 40, 44, 464, 52, 55, 61, 77]",16,96,0,141,0,21.55,1.0,"male,female"
1,1.736423590400013,0.042976589009587556,1.736423590400013,43.05,0.08607843137254902,0.0001252533533739016,1.703627824643794,0.5468269114653272,"[1, 12, 14, 15, 163, 17, 21, 223, 226, 238, 24, 263, 264, 265, 269, 270, 271, 275, 297, 302, 303, 312, 317, 326, 33, 35, 36, 37, 39, 40, 44, 464, 481, 492, 5, 50, 61, 77, 84, 97]",16,90,0,119,0,21.525,1.0,"male,female"
2,1.736423590400013,0.042976589009587556,1.736423590400013,43.05,0.08607843137254902,0.0001252533533739016,1.708511218529127,0.5309701326299721,"[1, 12, 14, 15, 163, 17, 21, 223, 226, 238, 24, 263, 264, 265, 269, 270, 271, 275, 297, 302, 303, 312, 317, 326, 33, 35, 36, 37, 39, 40, 44, 464, 481, 492, 5, 50, 61, 77, 84, 97]",16,99,0,129,0,21.525,1.0,"male,female"
3,1.736423590400013,0.042976589009587556,1.736423590400013,43.05,0.08607843137254902,0.0001252533533739016,1.7125085228487713,0.493020809175887,"[1, 12, 14, 15, 163, 17, 21, 223, 226, 238, 24, 263, 264, 265, 269, 270, 271, 275, 297, 302, 303, 312, 317, 326, 33, 35, 36, 37, 39, 40, 44, 464, 481, 492, 5, 50, 61, 77, 84, 97]",16,87,0,117,0,21.525,1.0,"male,female"
4,1.736423590400013,0.042976589009587556,1.736423590400013,43.05,0.08607843137254902,0.0001252533533739016,1.7154967325101413,0.492841040671099,"[1, 12, 14, 15, 163, 17, 21, 223, 226, 238, 24, 263, 264, 265, 269, 270, 271, 275, 297, 302, 303, 312, 317, 326, 33, 35, 36, 37, 39, 40, 44, 464, 481, 492, 5, 50, 61, 77, 84, 97]",16,81,0,113,0,21.525,1.0,"male,female"
5,1.736423590400013,0.042976589009587556,1.736423590400013,43.05,0.08607843137254902,0.0001252533533739016,1.7188143982231132,0.46441583904144146,"[1, 12, 14, 15, 163, 17, 21, 223, 226, 238, 24, 263, 264, 265, 269, 270, 271, 275, 297, 302, 303, 312, 317, 326, 33, 35, 36, 37, 39, 40, 44, 464, 481, 492, 5, 50, 61, 77, 84, 97]",16,81,0,108,0,21.525,1.0,"male,female"
6,1.736423590400013,0.042976589009587556,1.736423590400013,43.05,0.08607843137254902,0.0001252533533739016,1.7217787224818268,0.45591462929422555,"[1, 12, 14, 15, 163, 17, 21, 223, 226, 238, 24, 263, 264, 265, 269, 270, 271, 275, 297, 302, 303, 312, 317, 326, 33, 35, 36, 37, 39, 40, 44, 464, 481, 492, 5, 50, 61, 77, 84, 97]",16,84,0,113,0,21.525,1.0,"male,female"
7,1.736423590400013,0.042976589009587556,1.736423590400013,43.05,0.08607843137254902,0.0001252533533739016,1.7233856970530135,0.44475684337990207,"[1, 12, 14, 15, 163, 17, 21, 223, 226, 238, 24, 263, 264, 265, 269, 270, 271, 275, 297, 302, 303, 312, 317, 326, 33, 35, 36, 37, 39, 40, 44, 464, 481, 492, 5, 50, 61, 77, 84, 97]",16,75,0,103,0,21.525,1.0,"male,female"
8,1.736423590400013,0.042976589009587556,1.736423590400013,43.05,0.08607843137254902,0.0001252533533739016,1.7233856970530135,0.44475684337990207,"[1, 12, 14, 15, 163, 17, 21, 223, 226, 238, 24, 263, 264, 265, 269, 270, 271, 275, 297, 302, 303, 312, 317, 326, 33, 35, 36, 37, 39, 40, 44, 464, 481, 492, 5, 50, 61, 77, 84, 97]",16,78,0,109,0,21.525,1.0,"male,female"
9,1.736423590400013,0.042976589009587556,1.736423590400013,43.05,0.08607843137254902,0.0001252533533739016,1.7246495012011818,0.44825392060878916,"[1, 12, 14, 15, 163, 17, 21, 223, 226, 238, 24, 263, 264, 265, 269, 270, 271, 275, 297, 302, 303, 312, 317, 326, 33, 35, 36, 37, 39, 40, 44, 464, 481, 492, 5, 50, 61, 77, 84, 97]",16,93,0,123,0,21.525,1.0,"male,female"
