generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,1.7332122006093988,0.042607392607392644,1.7332122006093988,42.9,0.08571428571428572,0.000499500499500434,1.5918149847470344,0.6161491832015568,"[104, 12, 13, 139, 14, 15, 17, 20, 21, 22, 238, 263, 264, 265, 266, 267, 268, 27, 271, 275, 276, 281, 285, 301, 303, 310, 312, 32, 33, 350, 37, 39, 45, 461, 464, 481, 50, 52, 55, 61]",16,90,0,135,0,21.45,1.0,"female,male"
1,1.7332122006093988,0.042607392607392644,1.7332122006093988,42.9,0.08571428571428572,0.000499500499500434,1.6613003901520542,0.5815320564421842,"[104, 12, 13, 139, 14, 15, 17, 20, 21, 22, 238, 263, 264, 265, 266, 267, 268, 27, 271, 275, 276, 281, 285, 301, 303, 310, 312, 32, 33, 350, 37, 39, 45, 461, 464, 481, 50, 52, 55, 61]",16,90,0,119,0,21.45,1.0,"female,male"
2,1.7332122006093988,0.042607392607392644,1.7332122006093988,42.9,0.08571428571428572,0.000499500499500434,1.6886135891457452,0.5431410334190109,"[104, 12, 13, 139, 14, 15, 17, 20, 21, 22, 238, 263, 264, 265, 266, 267, 268, 27, 271, 275, 276, 281, 285, 301, 303, 310, 312, 32, 33, 350, 37, 39, 45, 461, 464, 481, 50, 52, 55, 61]",16,81,0,110,0,21.45,1.0,"female,male"
3,1.7332122006093988,0.042607392607392644,1.7332122006093988,42.9,0.08571428571428572,0.000499500499500434,1.7072957887892213,0.5220693588429574,"[104, 12, 13, 139, 14, 15, 17, 20, 21, 22, 238, 263, 264, 265, 266, 267, 268, 27, 271, 275, 276, 281, 285, 301, 303, 310, 312, 32, 33, 350, 37, 39, 45, 461, 464, 481, 50, 52, 55, 61]",16,87,0,115,0,21.45,1.0,"female,male"
4,1.7363228021428923,0.042950680272108833,1.7363228021428923,43.2,0.08632653061224489,0.000425170068027227,1.7137517230300514,0.49650562123220954,"[12, 127, 13, 14, 15, 18, 189, 19, 20, 21, 22, 238, 24, 263, 264, 265, 266, 267, 268, 27, 271, 274, 276, 280, 287, 303, 33, 37, 38, 380, 40, 411, 434, 45, 461, 464, 481, 6, 92, 95]",16,99,0,128,0,21.6,1.0,"female,male"
5,1.7363228021428923,0.042950680272108833,1.7363228021428923,43.2,0.08632653061224489,0.000425170068027227,1.7186736975404129,0.5028403016961481,"[12, 127, 13, 14, 15, 18, 189, 19, 20, 21, 22, 238, 24, 263, 264, 265, 266, 267, 268, 27, 271, 274, 276, 280, 287, 303, 33, 37, 38, 380, 40, 411, 434, 45, 461, 464, 481, 6, 92, 95]",16,90,0,118,0,21.6,1.0,"female,male"
6,1.7364900254000208,0.042976589009587556,1.7364900254000208,43.05,0.08607843137254902,0.0001252533533739016,1.7235237227127043,0.48576293145183613,"[127, 13, 139, 14, 17, 18, 20, 21, 22, 223, 238, 263, 264, 265, 266, 267, 268, 27, 271, 274, 280, 285, 287, 301, 303, 32, 33, 350, 37, 38, 39, 40, 411, 434, 44, 464, 481, 52, 6, 92]",16,87,0,116,0,21.525,1.0,"male,female"
7,1.7364900254000208,0.042976589009587556,1.7364900254000208,43.05,0.08607843137254902,0.0001252533533739016,1.723728792535701,0.4801622034739686,"[127, 13, 139, 14, 17, 18, 20, 21, 22, 223, 238, 263, 264, 265, 266, 267, 268, 27, 271, 274, 280, 285, 287, 301, 303, 32, 33, 350, 37, 38, 39, 40, 411, 434, 44, 464, 481, 52, 6, 92]",16,81,0,111,0,21.525,1.0,"male,female"
8,1.7364900254000208,0.042976589009587556,1.7364900254000208,43.05,0.08607843137254902,0.0001252533533739016,1.7237853151929279,0.4684472186508389,"[127, 13, 139, 14, 17, 18, 20, 21, 22, 223, 238, 263, 264, 265, 266, 267, 268, 27, 271, 274, 280, 285, 287, 301, 303, 32, 33, 350, 37, 38, 39, 40, 411, 434, 44, 464, 481, 52, 6, 92]",16,75,0,104,0,21.525,1.0,"male,female"
9,1.7364900254000208,0.042976589009587556,1.7364900254000208,43.05,0.08607843137254902,0.0001252533533739016,1.725566255341258,0.4742812140273465,"[127, 13, 139, 14, 17, 18, 20, 21, 22, 223, 238, 263, 264, 265, 266, 267, 268, 27, 271, 274, 280, 285, 287, 301, 303, 32, 33, 350, 37, 38, 39, 40, 411, 434, 44, 464, 481, 52, 6, 92]",16,90,0,121,0,21.525,1.0,"male,female"
