node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,protected_group_coverage_bonus,spread_proxy_score,combined_score
0,0.002689892158925643,0.0,0.0,0.5,0.5,0.0,0.0,0.09182306454475132,0.5386121503291484
1,0.4186419640836326,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.18643291716918511,2.034289208392883
10,0.11405676810186254,0.5,0.25,0.5,0.5,0.0,0.0,0.06452144738835902,1.2556483166266474
100,0.4956336527181447,0.5,0.25,0.5,0.5,0.16666666666666666,0.0,0.13170305495922358,1.6329581122197239
101,0.11510413330667355,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.12146410149952894,0.2958252005811497
102,0.15006562362800188,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.24142605304999465,2.0349496910929323
103,0.03536304615578057,0.0,0.0,1.0,1.0,0.0,1.0,0.0927266333055084,2.0618447856312496
104,0.22597724550700204,0.0,0.0,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.0,0.2569598473476746,0.45541245523841567
105,0.03498711184515025,0.0,0.0,1.0,1.0,0.0,1.0,0.07455241817776966,2.0543119455627132
106,0.11346804100115429,0.0,0.0,0.0,0.0,0.0,0.0,0.03724957014380196,0.09432745675832878
107,0.0023377990308209528,0.0,0.0,0.25,0.25,0.0,0.0,0.06402993319728256,0.2772484326004877
108,0.03493771999063262,0.5,0.5,0.0,0.0,0.0,1.0,0.13198178916097936,2.0272491196578346
109,0.26260047970021844,0.0,0.0,0.0,0.0,0.0,1.0,0.08306750315473413,1.2170473370520465
11,0.03514364972778112,0.0,0.0,0.0,0.0,0.0,1.0,0.10958508405930621,1.0684345884331692
110,0.002508177638481922,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.15420054358108945,0.14676927511270646
111,0.2244393570416769,0.0,0.0,0.2,0.2,0.0,0.0,0.09320989350033086,0.39439150732930617
112,0.03533491488713046,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.1776599168858703,1.762465073842006
113,0.5634612467838065,0.0,0.0,0.5,0.5,0.16666666666666666,0.0,0.0978455293454572,1.0168944178201809
114,0.0028973736770715013,0.5,0.25,0.5,0.5,0.16666666666666666,0.0,0.0810928860913323,1.2677986493438163
115,0.11422933249108401,0.0,0.0,0.0,0.0,0.0,0.0,0.08346827356142304,0.11334784216832802
116,0.4997748013070951,0.0,0.0,0.25,0.25,0.0,0.0,0.09365948339113005,0.6373061542714186
117,0.6042848067071858,0.5,0.25,0.75,0.75,0.0,0.0,0.08925978183222522,1.85870327742792
118,0.0028221188854089026,0.0,0.0,0.0,0.0,0.0,0.0,0.0693276414211072,0.02970653978822911
119,0.11262198947232191,0.0,0.0,0.0,0.0,0.0,0.0,0.09595224026628718,0.11721628873714021
12,0.034561926832286004,0.0,0.0,0.4375,0.4375,0.6666666666666666,1.0,0.6333590528537715,2.048370303257442
120,0.03499623333461898,0.0,0.0,1.0,1.0,0.0,1.0,0.10814819116559932,2.0677566398004728
121,0.03499623333461898,0.0,0.0,1.0,1.0,0.0,1.0,0.10779738193786816,2.0676163161093806
122,0.11567827212811436,0.0,0.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.0,0.20513382659531032,1.163028321127804
123,0.03499182709441138,0.0,0.0,1.0,1.0,0.0,1.0,0.10697483968096119,2.0672842148384727
124,0.0022023502039307395,0.0,0.0,0.0,0.0,0.0,0.0,0.023609278151872526,0.01098535640350053
125,0.14837242187148017,0.0,0.0,0.0,0.0,0.0,1.0,0.12853954706785228,1.155276514137177
126,0.03483919951153184,0.0,0.0,0.0,0.0,0.0,1.0,0.14562104043203314,1.0826358558308855
127,0.11202428203442864,0.0,0.0,0.8333333333333334,0.8333333333333334,0.5,0.0,0.2709270048834505,1.2701211327108137
128,0.0349809431088596,0.5,0.5,0.5,0.5,0.0,1.0,0.10780056273940133,2.517606885271962
129,0.03440403465071686,0.0,0.0,0.5,0.5,0.0,1.0,0.11762138242495203,1.5711313772254827
13,0.8571554758981506,0.0,0.0,0.29411764705882354,0.29411764705882354,1.0,0.0,0.8270553351277328,1.724948614238622
130,0.034993646814393216,0.0,0.0,0.0,0.0,0.0,1.0,0.06888579766805304,1.0520498718372964
131,0.11380100779363894,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.09512707113513814,1.2010448672429357
132,0.11318415705413376,0.0,0.0,0.0,0.0,0.0,0.0,0.039597016153972375,0.09506771639948258
133,0.002182763573574722,0.0,0.0,0.0,0.0,0.0,0.0,0.010730640431867704,0.005820190674249387
134,0.03398157921782538,0.0,0.0,0.0,0.0,0.0,1.0,0.15379226370023336,1.0853040109325711
135,0.2225522044174888,0.0,0.0,1.0,1.0,0.0,0.0,0.07159309047208265,1.1844237792810752
136,0.03536304615578057,0.0,0.0,1.0,1.0,0.0,1.0,0.08336653704614982,2.058100747127506
137,0.14805871282840505,0.5,0.5,1.0,1.0,0.16666666666666666,1.0,0.1584677452412724,3.200361530409726
138,0.11529874034171281,0.5,0.25,0.0,0.0,0.0,0.0,0.07558412800852769,0.76094276944261
139,0.034854829265757434,0.0,0.0,0.4,0.4,0.3333333333333333,1.0,0.23523766362617882,1.6851601126031683
14,0.0024065834089514173,0.0,0.0,0.3076923076923077,0.3076923076923077,0.3333333333333333,0.0,0.44334989586625195,0.6533835410917412
140,0.0024819247741140363,1.0,0.5,0.0,0.0,0.0,0.0,0.09595224026628718,1.3401182434483947
141,0.035217983572322406,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.18125965487836626,1.1804897837853054
142,0.0024606707302495326,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.11060307650882364,0.12929703344803747
143,0.0024412644073319345,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.13409009597501456,0.1386782568084715
144,0.002689024263127176,0.0,0.0,0.0,0.0,0.0,0.0,0.05261996690496947,0.022930303746176814
145,0.034984525324924486,0.0,0.0,1.0,1.0,0.0,1.0,0.06921936279143025,2.0521769128440193
146,0.03499623333461898,0.0,0.0,1.0,1.0,0.0,1.0,0.10247297220545631,2.0654865522164156
147,0.002602761381582282,0.0,0.0,0.0,0.0,0.0,0.0,0.048712168429036896,0.021306800338722356
148,0.14920436580179505,0.0,0.0,1.0,1.0,0.0,1.0,0.12245395754115711,2.15342463907772
149,0.1482344283469871,0.5,0.5,0.0,0.0,0.0,1.0,0.0685359518686806,2.081178480590363
15,0.0026832422650192524,0.0,0.0,0.18181818181818182,0.18181818181818182,0.16666666666666666,0.0,0.34677678325542355,0.4057404980391981
150,0.00255784279672455,0.5,0.25,0.0,0.0,0.0,0.0,0.047395837483304386,0.6707488249510289
151,0.22137839728588918,0.5,0.25,0.0,0.0,0.0,0.0,0.05891110714931215,0.8285293209598472
152,0.035381899522971896,0.5,0.5,1.0,1.0,0.0,1.0,0.09483755496956654,3.012702351653907
153,0.11533514237120282,0.5,0.25,0.0,0.0,0.0,0.0,0.052443640207332956,0.7517120557427752
154,0.14855814775742565,0.5,0.5,0.5,0.5,0.0,1.0,0.10334789860704002,2.595329862873014
155,0.0022114691153436125,1.0,0.5,1.0,1.0,0.0,0.0,0.02884151030126423,2.313084632501246
156,0.0025077783974733927,0.5,0.25,1.0,1.0,0.0,0.0,0.06896635790245532,1.6793419880392133
157,0.14828614349179603,0.0,0.0,1.0,1.0,0.0,1.0,0.07411282596275029,2.133445430829357
158,0.0022023502039307395,0.5,0.25,0.0,0.0,0.0,0.0,0.023609278151872526,0.6609853564035005
159,0.035428159322761874,0.0,0.0,1.0,1.0,0.0,1.0,0.07100877030692514,2.053203219648703
16,0.22400047262743988,0.0,0.0,0.2,0.2,0.0,0.0,0.11017427550395288,0.40087004104078905
160,0.0027147144556276415,0.0,0.0,0.0,0.0,0.0,0.0,0.08346827356142304,0.03528760954350857
161,0.03496069347853755,0.0,0.0,0.0,0.0,0.0,1.0,0.11538635533450181,1.070627027568777
162,0.03495724096997661,0.0,0.0,0.5,0.5,0.0,1.0,0.11378424232249362,1.5699837656079811
163,0.31420902020059277,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,1.0,0.19922424103931793,1.8710645819847136
