generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,parity_target,parity_abs_error,parity_squared_error,over_served_groups,under_served_groups
0,1.6945712591062176,0.048466624536068884,1.6945712591062176,76.57255639097745,0.1368421052631579,0.039908856191020144,1.4274847757440046,0.434792567190249,"[128, 140, 149, 156, 179, 190, 193, 204, 23, 245, 248, 251, 252, 253, 263, 266, 285, 292, 302, 306, 315, 33, 340, 344, 354, 371, 405, 410, 434, 44, 464, 470, 472, 474, 475, 476, 481, 63, 80, 85]",16,16,0,62,0,7.295238095238095,1.0,"latino,white,black",0.18800334168755223,0.20055137844611526,0.009707970148149543,"asian,black,other","latino,white"
1,1.6945712591062176,0.048466624536068884,1.6945712591062176,76.57255639097745,0.1368421052631579,0.039908856191020144,1.5072691360634334,0.4908982876835104,"[128, 140, 149, 156, 179, 190, 193, 204, 23, 245, 248, 251, 252, 253, 263, 266, 285, 292, 302, 306, 315, 33, 340, 344, 354, 371, 405, 410, 434, 44, 464, 470, 472, 474, 475, 476, 481, 63, 80, 85]",16,16,0,46,0,7.295238095238095,1.0,"latino,white,black",0.18800334168755223,0.20055137844611526,0.009707970148149543,"asian,black,other","latino,white"
2,1.8031990981748487,0.05917782084439434,1.8031990981748487,98.40075187969924,0.15789473684210525,0.03953909515331657,1.5958205742337308,0.5344329769196126,"[117, 128, 175, 179, 190, 223, 23, 238, 245, 248, 250, 252, 263, 264, 266, 306, 315, 327, 334, 340, 344, 376, 405, 434, 44, 442, 444, 447, 458, 464, 466, 470, 472, 475, 476, 489, 492, 495, 63, 81]",16,16,0,45,0,8.247619047619049,1.0,"latino,black,white",0.23374825953773323,0.2792926761347814,0.0232857230486098,"asian,other","black,latino,white"
3,1.894350162264389,0.07106803504029824,1.894350162264389,104.9609022556391,0.18518518518518517,0.04304911510458869,1.6858420805385586,0.5656813614114705,"[102, 114, 117, 12, 128, 139, 179, 190, 223, 23, 241, 245, 252, 263, 264, 272, 302, 309, 315, 327, 33, 344, 376, 403, 410, 442, 444, 447, 458, 464, 466, 470, 475, 476, 481, 492, 63, 80, 85, 92]",16,16,0,48,0,10.323809523809523,1.0,"white,latino,black",0.28493177387914226,0.572993595098858,0.10553876119488981,other,"asian,black,latino,white"
4,1.894350162264389,0.07106803504029824,1.894350162264389,104.9609022556391,0.18518518518518517,0.04304911510458869,1.7067157503783448,0.5722846781403613,"[102, 114, 117, 12, 128, 139, 179, 190, 223, 23, 241, 245, 252, 263, 264, 272, 302, 309, 315, 327, 33, 344, 376, 403, 410, 442, 444, 447, 458, 464, 466, 470, 475, 476, 481, 492, 63, 80, 85, 92]",16,16,0,47,0,10.323809523809523,1.0,"white,latino,black",0.28493177387914226,0.572993595098858,0.10553876119488981,other,"asian,black,latino,white"
5,1.894350162264389,0.07106803504029824,1.894350162264389,104.9609022556391,0.18518518518518517,0.04304911510458869,1.7625581756671496,0.5640970092422614,"[102, 114, 117, 12, 128, 139, 179, 190, 223, 23, 241, 245, 252, 263, 264, 272, 302, 309, 315, 327, 33, 344, 376, 403, 410, 442, 444, 447, 458, 464, 466, 470, 475, 476, 481, 492, 63, 80, 85, 92]",16,16,0,46,0,10.323809523809523,1.0,"white,latino,black",0.28493177387914226,0.572993595098858,0.10553876119488981,other,"asian,black,latino,white"
6,2.0696640524475596,0.08410064663504378,2.0696640524475596,97.81804511278196,0.18518518518518517,0.016983891915097617,1.835321159730075,0.5470174517384383,"[102, 114, 128, 140, 149, 175, 179, 193, 23, 238, 245, 250, 261, 263, 264, 266, 296, 306, 315, 327, 33, 340, 344, 405, 429, 434, 44, 442, 444, 447, 458, 464, 466, 470, 472, 475, 476, 489, 492, 63]",16,16,0,45,0,7.942857142857143,1.0,"white,latino,other",0.2135032024505709,0.10469507101086045,0.00293900784325677,"asian,black","latino,white"
7,2.0696640524475596,0.08410064663504378,2.0696640524475596,97.81804511278196,0.18518518518518517,0.016983891915097617,1.8838002628904975,0.5022390398426064,"[102, 114, 128, 140, 149, 175, 179, 193, 23, 238, 245, 250, 261, 263, 264, 266, 296, 306, 315, 327, 33, 340, 344, 405, 429, 434, 44, 442, 444, 447, 458, 464, 466, 470, 472, 475, 476, 489, 492, 63]",16,16,0,45,0,7.942857142857143,1.0,"white,latino,other",0.2135032024505709,0.10469507101086045,0.00293900784325677,"asian,black","latino,white"
8,2.0696640524475596,0.08410064663504378,2.0696640524475596,97.81804511278196,0.18518518518518517,0.016983891915097617,1.8896257552349671,0.5100472691346857,"[102, 114, 128, 140, 149, 175, 179, 193, 23, 238, 245, 250, 261, 263, 264, 266, 296, 306, 315, 327, 33, 340, 344, 405, 429, 434, 44, 442, 444, 447, 458, 464, 466, 470, 472, 475, 476, 489, 492, 63]",16,16,0,46,0,7.942857142857143,1.0,"white,latino,other",0.2135032024505709,0.10469507101086045,0.00293900784325677,"asian,black","latino,white"
9,2.0696640524475596,0.08410064663504378,2.0696640524475596,97.81804511278196,0.18518518518518517,0.016983891915097617,1.894322336186295,0.5138437325012711,"[102, 114, 128, 140, 149, 175, 179, 193, 23, 238, 245, 250, 261, 263, 264, 266, 296, 306, 315, 327, 33, 340, 344, 405, 429, 434, 44, 442, 444, 447, 458, 464, 466, 470, 472, 475, 476, 489, 492, 63]",16,16,0,44,0,7.942857142857143,1.0,"white,latino,other",0.2135032024505709,0.10469507101086045,0.00293900784325677,"asian,black","latino,white"
