generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.6194205225744099,-0.0569139213768878,0.6194205225744099,44.45,0.007531760435571687,0.12135960318934728,0.36636517763862353,0.5586114115501526,"[11138972, 11221192, 13501922, 14116517, 14778372, 14854384, 15221267, 15549156, 15978412, 16220573, 16344649, 16575742, 17112369, 17120553, 17291344, 17465796, 17902979, 18273175, 19131792, 19343291, 19461979, 20244205, 21175294, 21733345, 21838881, 24060334, 24380688, 25456152, 27600350, 28630986, 29698402, 3036281, 37527239, 38988224, 39469612, 41133911, 43659020, 7791532, 818095, 9647442]",16,63,0,108,0,14.816666666666668,1.0,"1,0,2"
1,0.6194205225744099,-0.0569139213768878,0.6194205225744099,44.45,0.007531760435571687,0.12135960318934728,0.41457876166093,0.5446460177723921,"[11138972, 11221192, 13501922, 14116517, 14778372, 14854384, 15221267, 15549156, 15978412, 16220573, 16344649, 16575742, 17112369, 17120553, 17291344, 17465796, 17902979, 18273175, 19131792, 19343291, 19461979, 20244205, 21175294, 21733345, 21838881, 24060334, 24380688, 25456152, 27600350, 28630986, 29698402, 3036281, 37527239, 38988224, 39469612, 41133911, 43659020, 7791532, 818095, 9647442]",16,72,0,101,0,14.816666666666668,1.0,"1,0,2"
2,0.7963146573000234,-0.04408831066430122,0.7963146573000234,44.5,0.008421052631578947,0.09659767396018137,0.5493160838442085,0.4961134547693508,"[11221192, 13473852, 13501922, 14116517, 14527485, 14854384, 15221267, 15495464, 15978412, 16050772, 16220573, 17120553, 17291344, 18273175, 19461979, 19942754, 20244205, 20537065, 21222599, 21599056, 21733345, 21838881, 22104014, 23192594, 24060334, 24380688, 25456152, 27301759, 28057988, 28564091, 28630986, 29698402, 3036281, 38988224, 41133911, 43659020, 594103, 67763, 7340872, 7791532]",16,63,0,92,0,14.833333333333334,1.0,"1,0,2"
3,0.7963146573000234,-0.04408831066430122,0.7963146573000234,44.5,0.008421052631578947,0.09659767396018137,0.6036622260007215,0.48639902517770783,"[11221192, 13473852, 13501922, 14116517, 14527485, 14854384, 15221267, 15495464, 15978412, 16050772, 16220573, 17120553, 17291344, 18273175, 19461979, 19942754, 20244205, 20537065, 21222599, 21599056, 21733345, 21838881, 22104014, 23192594, 24060334, 24380688, 25456152, 27301759, 28057988, 28564091, 28630986, 29698402, 3036281, 38988224, 41133911, 43659020, 594103, 67763, 7340872, 7791532]",16,57,0,86,0,14.833333333333334,1.0,"1,0,2"
4,0.7963146573000234,-0.04408831066430122,0.7963146573000234,44.5,0.008421052631578947,0.09659767396018137,0.6261490295885641,0.46835507799083836,"[11221192, 13473852, 13501922, 14116517, 14527485, 14854384, 15221267, 15495464, 15978412, 16050772, 16220573, 17120553, 17291344, 18273175, 19461979, 19942754, 20244205, 20537065, 21222599, 21599056, 21733345, 21838881, 22104014, 23192594, 24060334, 24380688, 25456152, 27301759, 28057988, 28564091, 28630986, 29698402, 3036281, 38988224, 41133911, 43659020, 594103, 67763, 7340872, 7791532]",16,66,0,98,0,14.833333333333334,1.0,"1,0,2"
5,0.8497492281718405,-0.04025446158499698,0.8497492281718405,43.2,0.008439201451905626,0.08894812462189959,0.6819240486731377,0.46242944861007174,"[12967642, 13473852, 13501922, 14116517, 14527485, 14778372, 15221267, 15495464, 15978412, 16050772, 16365985, 17120553, 17291344, 17465796, 18273175, 19942754, 20244205, 21222599, 21590617, 21599056, 21733345, 21838881, 22104014, 23192594, 24060334, 25456152, 26478351, 28564091, 29698402, 3036281, 37527239, 38988224, 39469612, 41133911, 43659020, 6107302, 67763, 718713, 7791532, 818095]",16,60,0,88,0,14.4,1.0,"1,0,2"
6,0.8551176084654962,-0.03989897156684816,0.8551176084654962,42.5,0.008330308529945553,0.08812825166364187,0.7384923522505802,0.4463353663626438,"[10284152, 12967642, 13473852, 13501922, 14116517, 14527485, 14778372, 15221267, 16050772, 16213727, 16220573, 16365985, 16575742, 17112369, 17902979, 18273175, 18826341, 19343291, 19461979, 20244205, 20537065, 21590617, 21599056, 21733345, 21838881, 24060334, 25456152, 26478351, 27067262, 27301759, 28564091, 28630986, 3036281, 30558373, 37527239, 43659020, 6601682, 67763, 718713, 7340872]",16,63,0,91,0,14.166666666666666,1.0,"1,0,2"
7,0.8551176084654962,-0.03989897156684816,0.8551176084654962,42.5,0.008330308529945553,0.08812825166364187,0.7552009927692622,0.4469819680459268,"[10284152, 12967642, 13473852, 13501922, 14116517, 14527485, 14778372, 15221267, 16050772, 16213727, 16220573, 16365985, 16575742, 17112369, 17902979, 18273175, 18826341, 19343291, 19461979, 20244205, 20537065, 21590617, 21599056, 21733345, 21838881, 24060334, 25456152, 26478351, 27067262, 27301759, 28564091, 28630986, 3036281, 30558373, 37527239, 43659020, 6601682, 67763, 718713, 7340872]",16,75,0,105,0,14.166666666666666,1.0,"1,0,2"
8,0.9169187292749666,-0.03534965092133876,0.9169187292749666,44.4,0.009001814882032668,0.07970111672471018,0.7902984108005797,0.45691805049700934,"[13501922, 14116517, 14527485, 14778372, 15221267, 16050772, 16220573, 16365985, 17112369, 17120553, 17291344, 17465796, 18273175, 20244205, 21222599, 21599056, 21733345, 21838881, 22104014, 24060334, 24380688, 25456152, 25721532, 27067262, 27301759, 28057988, 28564091, 3036281, 30558373, 37527239, 38988224, 39469612, 41133911, 43659020, 594103, 6107302, 67763, 7340872, 7791532, 818095]",16,60,0,90,0,14.800000000000002,1.0,"1,0,2"
9,0.9169187292749666,-0.03534965092133876,0.9169187292749666,44.4,0.009001814882032668,0.07970111672471018,0.818567158513562,0.44040944752422034,"[13501922, 14116517, 14527485, 14778372, 15221267, 16050772, 16220573, 16365985, 17112369, 17120553, 17291344, 17465796, 18273175, 20244205, 21222599, 21599056, 21733345, 21838881, 22104014, 24060334, 24380688, 25456152, 25721532, 27067262, 27301759, 28057988, 28564091, 3036281, 30558373, 37527239, 38988224, 39469612, 41133911, 43659020, 594103, 6107302, 67763, 7340872, 7791532, 818095]",16,57,0,86,0,14.800000000000002,1.0,"1,0,2"
