dataset,community_method,method,seed_set,total_spread,mf,mf_component,ideal_mf,mf_to_ideal_ratio,dcv,f_score,score_mode,runtime_seconds,candidate_pool_size,group_spread,group_targets,note
synth3,leiden,degree,"[292, 169, 269, 9]",4.666666666666667,0.0,0.0,0.009333333333333334,0.0,0.6666666666666666,-0.3333333333333333,normalized_mf,0.0010488999996596249,500,"{""1"": 4.666666666666667, ""0"": 0.0, ""2"": 0.0}","{""1"": 2.8000000000000003, ""0"": 1.1666666666666667, ""2"": 0.7000000000000001}",
synth3,leiden,pagerank,"[169, 269, 430, 9]",4.333333333333333,0.0,0.0,0.008666666666666666,0.0,0.3333333333333333,-0.16666666666666666,normalized_mf,0.0008474999999634747,500,"{""1"": 3.3333333333333335, ""0"": 0.0, ""2"": 1.0}","{""1"": 2.5999999999999996, ""0"": 1.0833333333333333, ""2"": 0.6499999999999999}",
synth3,leiden,community_round_robin,"[269, 291, 203, 178]",4.666666666666667,0.0,0.0,0.009333333333333334,0.0,0.6666666666666666,-0.3333333333333333,normalized_mf,0.021281700000145065,500,"{""1"": 4.666666666666667, ""0"": 0.0, ""2"": 0.0}","{""1"": 2.8000000000000003, ""0"": 1.1666666666666667, ""2"": 0.7000000000000001}",
synth3,leiden,random,"[220, 45, 327, 386]",4.0,0.0,0.0,0.008,0.0,0.38888888888888884,-0.19444444444444442,normalized_mf,0.00016979999963950831,500,"{""1"": 2.0, ""0"": 2.0, ""2"": 0.0}","{""1"": 2.4, ""0"": 1.0, ""2"": 0.6}",
synth3,leiden,hybrid_siea,"[292, 291, 370, 456]",5.333333333333333,0.01,0.9375,0.010666666666666666,0.9375,0.020833333333333308,0.45833333333333337,normalized_mf,0.012143400000240945,500,"{""1"": 3.0, ""0"": 1.3333333333333333, ""2"": 1.0}","{""1"": 3.1999999999999997, ""0"": 1.3333333333333333, ""2"": 0.7999999999999999}",repair_bias=0.35;history=synth3_budget4_leiden_hybrid_siea_history.csv
