generation,best_score,mean_score,best_spread,best_mf,best_mf_to_ideal,best_dcv,population_diversity,best_seed_nodes,best_seed_groups,best_seed_communities,best_seed_group_counts,best_seed_labels
0,0.45833333333333337,0.13839285714285715,5.333333333333333,0.01,0.9375,0.020833333333333308,0.7936507936507938,"[292, 291, 370, 456]","['1', '1', '0', '2']","[4, 1, 6, 11]","{'1': 2, '0': 1, '2': 1}","['292|g=1|c=4', '291|g=1|c=1', '370|g=0|c=6', '456|g=2|c=11']"
1,0.45833333333333337,0.27483974358974367,5.333333333333333,0.01,0.9375,0.020833333333333308,0.9285714285714285,"[292, 291, 370, 456]","['1', '1', '0', '2']","[4, 1, 6, 11]","{'1': 2, '0': 1, '2': 1}","['292|g=1|c=4', '291|g=1|c=1', '370|g=0|c=6', '456|g=2|c=11']"
