generation,best_score,best_fitness,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,local_search_improvements,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,parity_target,parity_abs_error,parity_squared_error,over_served_groups,under_served_groups
0,1.9360514298168603,1.9360514298168603,0.05765690157859888,1.9360514298168603,110.33161385408991,0.18840579710144928,0.07309199394425152,1.4424327817353424,0.38290103989641194,"[100, 108, 121, 127, 128, 13, 135, 137, 157, 18, 188, 263, 27, 271, 272, 293, 294, 300, 310, 313, 325, 344, 357, 362, 363, 396, 403, 406, 431, 435, 442, 446, 449, 45, 454, 458, 481, 77, 81, 85]",4,4,0,0,27,0,55.165806927044954,1.0,"male,female",0.22132154261852124,0.06583149103414393,0.0021668926058892863,female,male
1,1.9360514298168603,1.9360514298168603,0.05765690157859888,1.9360514298168603,110.33161385408991,0.18840579710144928,0.07309199394425152,1.385567044855692,0.3805487391108798,"[100, 108, 121, 127, 128, 13, 135, 137, 157, 18, 188, 263, 27, 271, 272, 293, 294, 300, 310, 313, 325, 344, 357, 362, 363, 396, 403, 406, 431, 435, 442, 446, 449, 45, 454, 458, 481, 77, 81, 85]",8,4,0,0,1,0,55.165806927044954,1.0,"male,female",0.22132154261852124,0.06583149103414393,0.0021668926058892863,female,male
2,2.0777024841496066,2.0777024841496066,0.07387255817917779,2.0777024841496066,114.02726602800294,0.2028985507246377,0.05515343436628213,1.4837075020623751,0.3867224230445359,"[100, 108, 121, 122, 127, 128, 13, 135, 137, 157, 18, 188, 263, 27, 271, 272, 293, 294, 300, 310, 313, 325, 344, 357, 362, 363, 396, 406, 420, 431, 435, 442, 446, 449, 45, 458, 481, 77, 81, 85]",12,4,1,0,5,0,57.01363301400147,1.0,"male,female",0.22856791943011545,0.051338737410955515,0.0013178329794755216,female,male
3,2.0777024841496066,2.0777024841496066,0.07387255817917779,2.0777024841496066,114.02726602800294,0.2028985507246377,0.05515343436628213,1.499193934928487,0.4509322109730101,"[100, 108, 121, 122, 127, 128, 13, 135, 137, 157, 18, 188, 263, 27, 271, 272, 293, 294, 300, 310, 313, 325, 344, 357, 362, 363, 396, 406, 420, 431, 435, 442, 446, 449, 45, 458, 481, 77, 81, 85]",16,4,1,0,6,0,57.01363301400147,1.0,"male,female",0.22856791943011545,0.051338737410955515,0.0013178329794755216,female,male
4,2.0777024841496066,2.0777024841496066,0.07387255817917779,2.0777024841496066,114.02726602800294,0.2028985507246377,0.05515343436628213,1.6009432055075474,0.5165152985002461,"[100, 108, 121, 127, 128, 13, 135, 137, 157, 18, 188, 263, 27, 271, 272, 293, 294, 300, 310, 313, 325, 336, 344, 357, 362, 363, 396, 406, 420, 431, 435, 442, 446, 449, 45, 458, 481, 77, 81, 85]",20,4,0,0,9,0,57.01363301400147,1.0,"male,female",0.22856791943011545,0.051338737410955515,0.0013178329794755216,female,male
5,2.0777024841496066,2.0777024841496066,0.07387255817917779,2.0777024841496066,114.02726602800294,0.2028985507246377,0.05515343436628213,1.649593875444539,0.45585459548601115,"[100, 108, 121, 127, 128, 13, 135, 137, 157, 18, 188, 263, 27, 271, 272, 293, 294, 300, 310, 313, 325, 336, 344, 357, 362, 363, 396, 406, 420, 431, 435, 442, 446, 449, 45, 458, 481, 77, 81, 85]",24,4,0,0,3,0,57.01363301400147,1.0,"male,female",0.22856791943011545,0.051338737410955515,0.0013178329794755216,female,male
6,2.0777024841496066,2.0777024841496066,0.07387255817917779,2.0777024841496066,114.02726602800294,0.2028985507246377,0.05515343436628213,1.6849943014959794,0.5291711741288682,"[100, 108, 121, 127, 128, 13, 135, 137, 157, 18, 188, 263, 27, 271, 272, 293, 294, 300, 310, 313, 325, 336, 344, 357, 362, 363, 396, 406, 420, 431, 435, 442, 446, 449, 45, 458, 481, 77, 81, 85]",28,4,0,0,2,0,57.01363301400147,1.0,"male,female",0.22856791943011545,0.051338737410955515,0.0013178329794755216,female,male
7,2.0777024841496066,2.0777024841496066,0.07387255817917779,2.0777024841496066,114.02726602800294,0.2028985507246377,0.05515343436628213,1.6708968981374586,0.5719792980286804,"[100, 108, 121, 127, 128, 13, 135, 137, 157, 18, 188, 263, 27, 271, 272, 293, 294, 300, 310, 313, 325, 336, 344, 357, 362, 363, 396, 406, 420, 431, 435, 442, 446, 449, 45, 458, 481, 77, 81, 85]",32,4,0,0,3,0,57.01363301400147,1.0,"male,female",0.22856791943011545,0.051338737410955515,0.0013178329794755216,female,male
8,2.1498426415702623,2.1498426415702623,0.08245026447191202,2.1498426415702623,97.41709653647752,0.1864406779661017,0.02154014902227765,1.8045472850110165,0.5573085451866995,"[108, 13, 137, 16, 163, 183, 188, 20, 263, 266, 27, 271, 272, 294, 300, 305, 306, 310, 325, 337, 344, 349, 357, 363, 379, 396, 397, 404, 426, 431, 435, 446, 45, 458, 480, 481, 56, 77, 81, 85]",36,4,1,0,4,0,48.70854826823876,1.0,"female,male",0.1946696143453697,0.016457872758535996,0.00013543078786808061,male,female
9,2.1498426415702623,2.1498426415702623,0.08245026447191202,2.1498426415702623,97.41709653647752,0.1864406779661017,0.02154014902227765,1.8813376218023385,0.48295478480184467,"[108, 13, 137, 16, 163, 183, 188, 20, 263, 266, 27, 271, 272, 294, 300, 305, 306, 310, 325, 337, 344, 349, 357, 363, 379, 396, 397, 404, 426, 431, 435, 446, 45, 458, 480, 481, 56, 77, 81, 85]",40,4,0,0,4,0,48.70854826823876,1.0,"female,male",0.1946696143453697,0.016457872758535996,0.00013543078786808061,male,female
10,2.1498426415702623,2.1498426415702623,0.08245026447191202,2.1498426415702623,97.41709653647752,0.1864406779661017,0.02154014902227765,1.895352931951169,0.42971932709506944,"[108, 13, 137, 16, 163, 183, 188, 20, 263, 266, 27, 271, 272, 294, 300, 305, 306, 310, 325, 337, 344, 349, 357, 363, 379, 396, 397, 404, 426, 431, 435, 446, 45, 458, 480, 481, 56, 77, 81, 85]",44,4,0,0,4,0,48.70854826823876,1.0,"female,male",0.1946696143453697,0.016457872758535996,0.00013543078786808061,male,female
