node_id,ris_global_score,fair_ris_score
1,0.125,0.07214108791806229
10,0.5,0.28856435167224914
100,0.375,0.21642326375418688
101,0.25,0.14428217583612457
102,0.125,0.07214108791806229
103,0.5,0.28856435167224914
104,0.25,0.14428217583612457
105,0.125,0.07214108791806229
106,0.25,0.14428217583612457
107,0.25,0.14428217583612457
108,0.25,0.14428217583612457
109,0.25,0.14428217583612457
11,0.25,0.14428217583612457
110,0.0,0.0
111,0.25,0.14428217583612457
112,0.0,0.0
113,0.125,0.07214108791806229
114,0.125,0.07214108791806229
115,0.25,0.14428217583612457
116,0.125,0.07214108791806229
117,0.25,0.14428217583612457
118,0.125,0.07214108791806229
119,0.625,0.3607054395903115
12,0.25,0.14428217583612457
120,0.25,0.14428217583612457
121,0.125,0.07214108791806229
122,0.125,0.07214108791806229
123,0.125,0.07214108791806229
124,0.0,0.0
125,0.5,0.28856435167224914
126,0.25,0.14428217583612457
127,0.125,0.07214108791806229
128,0.5,0.28856435167224914
129,0.5,0.28856435167224914
13,0.25,0.14428217583612457
130,0.25,0.14428217583612457
131,0.5,0.28856435167224914
132,0.25,0.14428217583612457
133,0.375,0.21642326375418688
134,0.125,0.07214108791806229
135,0.25,0.14428217583612457
136,0.375,0.21642326375418688
137,0.375,0.21642326375418688
138,0.375,0.21642326375418688
139,0.25,0.14428217583612457
14,0.25,0.14428217583612457
140,0.375,0.21642326375418688
141,0.125,0.07214108791806229
142,0.5,0.28856435167224914
143,0.25,0.14428217583612457
144,0.125,0.07214108791806229
145,0.25,0.14428217583612457
146,0.875,0.5049876154264361
147,0.0,0.0
148,0.25,0.14428217583612457
149,0.125,0.07214108791806229
15,0.25,0.14428217583612457
150,0.5,0.28856435167224914
151,0.25,0.14428217583612457
152,0.375,0.21642326375418688
153,0.5,0.28856435167224914
154,0.5,0.28856435167224914
155,0.125,0.07214108791806229
156,0.125,0.07214108791806229
157,0.75,0.43284652750837377
158,0.5,0.28856435167224914
159,1.0,0.5771287033444983
16,0.125,0.07214108791806229
160,0.25,0.14428217583612457
161,0.0,0.0
162,0.25,0.14428217583612457
163,0.5,0.28856435167224914
164,0.125,0.07214108791806229
165,0.25,0.14428217583612457
166,0.625,0.3607054395903115
167,0.125,0.07214108791806229
168,0.375,0.21642326375418688
169,0.375,0.21642326375418688
17,0.5,0.28856435167224914
170,0.25,0.14428217583612457
171,0.25,0.14428217583612457
172,0.0,0.0
173,0.25,0.14428217583612457
174,0.0,0.0
175,0.125,0.07214108791806229
176,0.0,0.0
177,0.125,0.07214108791806229
178,0.25,0.14428217583612457
179,0.5,0.28856435167224914
18,0.25,0.14428217583612457
180,0.375,0.21642326375418688
181,0.125,0.07214108791806229
182,0.375,0.21642326375418688
183,0.125,0.07214108791806229
184,0.25,0.14428217583612457
185,0.375,0.21642326375418688
186,0.125,0.07214108791806229
187,0.0,0.0
188,0.0,0.0
189,0.375,0.21642326375418688
19,0.5,0.28856435167224914
190,0.25,0.14428217583612457
191,0.25,0.14428217583612457
192,0.25,0.14428217583612457
193,0.25,0.14428217583612457
194,0.375,0.21642326375418688
195,0.0,0.0
196,0.125,0.07214108791806229
197,0.25,0.14428217583612457
198,0.5,0.28856435167224914
199,0.25,0.14428217583612457
2,0.0,0.0
20,0.375,0.21642326375418688
200,0.125,0.07214108791806229
201,0.125,0.07214108791806229
202,0.125,0.07214108791806229
203,0.0,0.0
204,0.25,0.14428217583612457
205,0.25,0.14428217583612457
206,0.375,0.21642326375418688
207,0.125,0.07214108791806229
208,0.125,0.07214108791806229
209,0.875,0.5049876154264361
21,0.25,0.14428217583612457
210,0.375,0.21642326375418688
211,0.125,0.07214108791806229
212,0.25,0.14428217583612457
213,0.5,0.28856435167224914
214,0.375,0.21642326375418688
215,0.125,0.07214108791806229
216,0.125,0.07214108791806229
217,0.625,0.3607054395903115
218,0.0,0.0
219,0.25,0.14428217583612457
22,0.375,0.21642326375418688
220,0.5,0.28856435167224914
221,0.5,0.28856435167224914
222,0.25,0.14428217583612457
223,0.5,0.28856435167224914
224,0.5,0.28856435167224914
225,0.5,0.28856435167224914
226,0.625,0.3607054395903115
227,0.25,0.14428217583612457
228,0.25,0.14428217583612457
229,0.625,0.3607054395903115
23,0.125,0.07214108791806229
230,0.125,0.07214108791806229
231,0.5,0.28856435167224914
232,0.0,0.0
233,0.375,0.21642326375418688
234,0.375,0.21642326375418688
235,0.375,0.21642326375418688
236,0.125,0.07214108791806229
237,0.375,0.21642326375418688
238,0.125,0.07214108791806229
239,0.375,0.21642326375418688
24,0.375,0.21642326375418688
240,0.375,0.21642326375418688
241,0.375,0.21642326375418688
242,0.375,0.21642326375418688
243,0.25,0.14428217583612457
244,0.25,0.14428217583612457
245,0.25,0.14428217583612457
246,0.625,0.3607054395903115
247,0.25,0.14428217583612457
248,0.375,0.21642326375418688
249,0.5,0.28856435167224914
25,0.0,0.0
250,0.25,0.14428217583612457
251,0.625,0.3607054395903115
252,0.25,0.14428217583612457
253,0.5,0.28856435167224914
254,0.125,0.07214108791806229
255,0.5,0.28856435167224914
256,0.375,0.21642326375418688
257,0.25,0.14428217583612457
258,0.25,0.14428217583612457
259,0.25,0.14428217583612457
26,0.0,0.0
260,0.625,0.3607054395903115
261,0.0,0.0
262,0.25,0.14428217583612457
263,0.125,0.07214108791806229
264,0.375,0.21642326375418688
265,0.25,0.14428217583612457
266,0.25,0.14428217583612457
267,0.0,0.0
268,0.25,0.14428217583612457
269,0.375,0.21642326375418688
27,0.375,0.21642326375418688
270,0.125,0.07214108791806229
271,0.125,0.07214108791806229
272,0.0,0.0
273,0.5,0.28856435167224914
274,0.375,0.21642326375418688
275,0.0,0.0
276,0.25,0.14428217583612457
277,0.25,0.14428217583612457
278,0.5,0.28856435167224914
279,0.25,0.14428217583612457
28,0.25,0.14428217583612457
280,0.5,0.28856435167224914
281,0.0,0.0
282,0.125,0.07214108791806229
283,0.125,0.07214108791806229
284,0.0,0.0
285,0.75,0.43284652750837377
286,0.375,0.21642326375418688
287,0.25,0.14428217583612457
288,0.5,0.28856435167224914
289,0.25,0.14428217583612457
29,0.375,0.21642326375418688
290,0.5,0.28856435167224914
291,0.25,0.14428217583612457
292,0.875,0.5049876154264361
293,0.375,0.21642326375418688
294,0.0,0.0
295,0.25,0.14428217583612457
296,0.125,0.07214108791806229
297,0.25,0.14428217583612457
298,0.125,0.07214108791806229
299,0.375,0.21642326375418688
3,0.0,0.0
30,0.25,0.14428217583612457
300,0.625,0.3607054395903115
301,0.375,0.4285714285714286
302,0.25,0.28571428571428575
303,0.0,0.0
304,0.125,0.14285714285714288
305,0.375,0.4285714285714286
306,0.125,0.14285714285714288
307,0.5,0.5714285714285715
308,0.125,0.14285714285714288
309,0.25,0.28571428571428575
31,0.5,0.28856435167224914
310,0.0,0.0
311,0.5,0.5714285714285715
312,0.625,0.7142857142857143
313,0.25,0.28571428571428575
314,0.375,0.4285714285714286
315,0.5,0.5714285714285715
316,0.125,0.14285714285714288
317,0.0,0.0
318,0.25,0.28571428571428575
319,0.25,0.28571428571428575
32,0.125,0.07214108791806229
320,0.375,0.4285714285714286
321,0.375,0.4285714285714286
322,0.25,0.28571428571428575
323,0.125,0.14285714285714288
324,0.5,0.5714285714285715
325,0.375,0.4285714285714286
326,0.625,0.7142857142857143
327,0.25,0.28571428571428575
328,0.25,0.28571428571428575
329,0.25,0.28571428571428575
33,0.125,0.07214108791806229
330,0.75,0.8571428571428572
331,0.875,1.0
332,0.5,0.5714285714285715
333,0.375,0.4285714285714286
334,0.0,0.0
335,0.125,0.14285714285714288
336,0.0,0.0
337,0.25,0.28571428571428575
338,0.25,0.28571428571428575
339,0.25,0.28571428571428575
34,0.25,0.14428217583612457
340,0.25,0.28571428571428575
341,0.375,0.4285714285714286
342,0.375,0.4285714285714286
