generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.010101774376571771,0.010101774376571771,42.25,0.06515151515151515,0.04494796639837161,-0.03203449250629223,0.7425177095951241,"[10, 117, 12, 13, 18, 189, 2, 21, 22, 223, 229, 238, 243, 256, 262, 263, 264, 269, 271, 298, 303, 312, 315, 33, 344, 37, 372, 39, 40, 403, 44, 441, 461, 465, 480, 481, 485, 498, 499, 81]",20,312,0,367,0,1.0,1.0,"palmdale,lancaster,sun_village"
1,0.010101774376571771,0.010101774376571771,42.25,0.06515151515151515,0.04494796639837161,-0.001077736197132835,0.7475578168054127,"[10, 117, 12, 13, 18, 189, 2, 21, 22, 223, 229, 238, 243, 256, 262, 263, 264, 269, 271, 298, 303, 312, 315, 33, 344, 37, 372, 39, 40, 403, 44, 441, 461, 465, 480, 481, 485, 498, 499, 81]",20,320,0,344,0,1.0,1.0,"palmdale,lancaster,sun_village"
2,0.010101774376571771,0.010101774376571771,42.25,0.06515151515151515,0.04494796639837161,0.0026895109021662102,0.7275101344130127,"[10, 117, 12, 13, 18, 189, 2, 21, 22, 223, 229, 238, 243, 256, 262, 263, 264, 269, 271, 298, 303, 312, 315, 33, 344, 37, 372, 39, 40, 403, 44, 441, 461, 465, 480, 481, 485, 498, 499, 81]",20,304,0,333,0,1.0,1.0,"palmdale,lancaster,sun_village"
3,0.01070332971942779,0.01070332971942779,42.35,0.06666666666666667,0.04526000722781109,0.004369166472703919,0.7165838992861344,"[108, 117, 12, 13, 18, 189, 21, 22, 223, 238, 241, 257, 261, 263, 264, 269, 271, 278, 281, 298, 312, 317, 33, 34, 344, 36, 37, 372, 4, 429, 462, 464, 471, 480, 481, 492, 493, 80, 81, 9]",20,320,0,356,0,1.0,1.0,"quartz_hill,palmdale,lancaster"
4,0.01070332971942779,0.01070332971942779,42.35,0.06666666666666667,0.04526000722781109,0.004683713511680717,0.7142035104401669,"[108, 117, 12, 13, 18, 189, 21, 22, 223, 238, 241, 257, 261, 263, 264, 269, 271, 278, 281, 298, 312, 317, 33, 34, 344, 36, 37, 372, 4, 429, 462, 464, 471, 480, 481, 492, 493, 80, 81, 9]",20,312,0,324,0,1.0,1.0,"quartz_hill,palmdale,lancaster"
5,0.01070332971942779,0.01070332971942779,42.35,0.06666666666666667,0.04526000722781109,0.00500311547358729,0.699821457073559,"[108, 117, 12, 13, 18, 189, 21, 22, 223, 238, 241, 257, 261, 263, 264, 269, 271, 278, 281, 298, 312, 317, 33, 34, 344, 36, 37, 372, 4, 429, 462, 464, 471, 480, 481, 492, 493, 80, 81, 9]",20,304,0,335,0,1.0,1.0,"quartz_hill,palmdale,lancaster"
6,0.01070332971942779,0.01070332971942779,42.35,0.06666666666666667,0.04526000722781109,0.005619878914166532,0.7034933554106546,"[108, 117, 12, 13, 18, 189, 21, 22, 223, 238, 241, 257, 261, 263, 264, 269, 271, 278, 281, 298, 312, 317, 33, 34, 344, 36, 37, 372, 4, 429, 462, 464, 471, 480, 481, 492, 493, 80, 81, 9]",20,296,0,333,0,1.0,1.0,"quartz_hill,palmdale,lancaster"
7,0.014125672900613454,0.014125672900613454,42.15,0.06232227488151659,0.034070929080289684,0.0071596369894421155,0.7111088278659795,"[0, 108, 12, 13, 139, 15, 17, 22, 223, 229, 238, 254, 257, 261, 263, 264, 268, 271, 282, 297, 298, 302, 317, 33, 331, 37, 40, 428, 429, 441, 463, 464, 466, 471, 480, 481, 492, 77, 81, 9]",20,312,0,349,0,1.0,1.0,"lancaster,palmdale,acton"
8,0.014125672900613454,0.014125672900613454,42.15,0.06232227488151659,0.034070929080289684,0.007264673963367182,0.7107515548134075,"[0, 108, 12, 13, 139, 15, 17, 22, 223, 229, 238, 254, 257, 261, 263, 264, 268, 271, 282, 297, 298, 302, 317, 33, 331, 37, 40, 428, 429, 441, 463, 464, 466, 471, 480, 481, 492, 77, 81, 9]",20,312,0,344,0,1.0,1.0,"lancaster,palmdale,acton"
9,0.014347188469265911,0.014347188469265911,43.45,0.06018957345971564,0.031495196521183814,0.008250941718948464,0.7007185712477825,"[108, 15, 196, 21, 22, 223, 229, 238, 254, 256, 261, 264, 266, 268, 269, 271, 275, 287, 298, 3, 312, 317, 33, 331, 37, 371, 372, 40, 429, 463, 464, 471, 479, 480, 485, 492, 77, 80, 85, 9]",20,304,0,334,0,1.0,1.0,"lancaster,palmdale,acton"
