generation,best_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set
0,-0.023507967868164507,7.9,0.0017967332123411978,0.04881266894867021,-0.03226140346368039,0.8459183673469388,"[17850012, 2384071, 5074681, 8820652]"
1,-0.020343617664851793,8.75,0.0020326678765880215,0.042719903206291605,-0.02658604698831362,0.7581632653061225,"[11350892, 16004411, 17850012, 2384071]"
2,-0.020338379661347532,8.95,0.0021234119782214153,0.04280017130091648,-0.024203449480923886,0.7418367346938777,"[15076390, 17850012, 2384071, 5074681]"
3,-0.020338379661347532,8.95,0.0021234119782214153,0.04280017130091648,-0.024203449480923886,0.7418367346938777,"[15076390, 17850012, 2384071, 5074681]"
4,-0.020338379661347532,8.95,0.0021234119782214153,0.04280017130091648,-0.024203449480923886,0.7418367346938777,"[15076390, 17850012, 2384071, 5074681]"
5,-0.020338379661347532,8.95,0.0021234119782214153,0.04280017130091648,-0.02370897005890417,0.769047619047619,"[15076390, 17850012, 2384071, 5074681]"
