generation,best_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set
0,-0.02304446778711484,6.8,0.0015789473684210526,0.04766788294265074,-0.03205711485159431,0.8612244897959185,"[1253451, 14818703, 16431844, 2384071]"
1,-0.022275211866741584,7.45,0.0017241379310344827,0.04627456166451765,-0.027953078218012416,0.8278911564625852,"[15076390, 18102660, 2140491, 2384071]"
2,-0.021359786613870113,7.15,0.0016515426497277677,0.044371115877468,-0.024548231132685706,0.7544217687074831,"[1253451, 14818703, 15076390, 2384071]"
3,-0.0212962657427267,7.7,0.001778584392014519,0.04437111587746792,-0.02358232559757997,0.7142857142857144,"[1253451, 17173775, 17850012, 2384071]"
4,-0.0212962657427267,7.7,0.001778584392014519,0.04437111587746792,-0.02358232559757997,0.7142857142857144,"[1253451, 17173775, 17850012, 2384071]"
5,-0.016717710223835443,8.0,0.0019056261343012705,0.03534104658197216,-0.022156559212415165,0.6476190476190478,"[1253451, 17173775, 18102660, 2384071]"
