generation,best_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set
0,-0.04112623512805,8.1,0.0016152450090744102,0.0838677152651744,-0.06343284484411137,0.7673469387755103,"[14239038, 17850012, 22461427, 8820652]"
1,-0.04112623512805,8.1,0.0016152450090744102,0.0838677152651744,-0.052379438922451546,0.5829931972789116,"[14239038, 17850012, 22461427, 8820652]"
2,-0.03700340327632399,10.15,0.002087114337568058,0.07609392089021604,-0.04865404941437346,0.5829931972789115,"[17850012, 22461427, 2384071, 35967493]"
3,-0.03700340327632399,10.15,0.002087114337568058,0.07609392089021604,-0.04865404941437346,0.5829931972789115,"[17850012, 22461427, 2384071, 35967493]"
4,-0.03700340327632399,10.15,0.002087114337568058,0.07609392089021604,-0.04861883877050098,0.6115646258503402,"[17850012, 22461427, 2384071, 35967493]"
5,-0.03700340327632399,10.15,0.002087114337568058,0.07609392089021604,-0.04861883877050098,0.6115646258503402,"[17850012, 22461427, 2384071, 35967493]"
