generation,best_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set
0,-0.02970659407138537,6.75,0.0014700544464609799,0.060883242589231716,-0.04549395074213906,0.7493197278911566,"[1253451, 15076390, 17850012, 9153162]"
1,-0.0212962657427267,7.7,0.001778584392014519,0.04437111587746792,-0.03685595304996441,0.6312925170068028,"[1253451, 17173775, 17850012, 2384071]"
2,-0.0212962657427267,7.7,0.001778584392014519,0.04437111587746792,-0.03571043230460494,0.6948979591836736,"[1253451, 17173775, 17850012, 2384071]"
3,-0.0212962657427267,7.7,0.001778584392014519,0.04437111587746792,-0.03561453656821672,0.7000000000000002,"[1253451, 17173775, 17850012, 2384071]"
4,-0.0212962657427267,7.7,0.001778584392014519,0.04437111587746792,-0.03561453656821672,0.7000000000000002,"[1253451, 17173775, 17850012, 2384071]"
5,-0.0212962657427267,7.7,0.001778584392014519,0.04437111587746792,-0.032230351421353776,0.634013605442177,"[1253451, 17173775, 17850012, 2384071]"
