generation,best_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set
0,-0.023507967868164507,7.9,0.0017967332123411978,0.04881266894867021,-0.032766860213943774,0.8282312925170069,"[17850012, 2384071, 5074681, 8820652]"
1,-0.021046439867314658,7.45,0.0017241379310344827,0.043817017665663795,-0.03023983947302048,0.791496598639456,"[11350892, 16447060, 18102660, 2384071]"
2,-0.021046439867314658,7.45,0.0017241379310344827,0.043817017665663795,-0.02538506468737701,0.7170068027210885,"[11350892, 16447060, 18102660, 2384071]"
3,-0.021046439867314658,7.45,0.0017241379310344827,0.043817017665663795,-0.024468328225214133,0.7360544217687076,"[11350892, 16447060, 18102660, 2384071]"
4,-0.021046439867314658,7.45,0.0017241379310344827,0.043817017665663795,-0.02385183431824569,0.7360544217687076,"[11350892, 16447060, 18102660, 2384071]"
5,-0.021046439867314658,7.45,0.0017241379310344827,0.043817017665663795,-0.02385183431824569,0.7360544217687076,"[11350892, 16447060, 18102660, 2384071]"
