node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,protected_group_coverage_bonus,spread_proxy_score,combined_score,score_normalization
1007,0.8485413758389114,0.125,0.2,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.0,0.5019037319485797,1.92225440292111,global
1009,0.8373260848195262,0.125,0.2,0.9206349206349206,0.9206349206349206,0.8888888888888888,0.0,0.4554077662056939,3.6282071012729933,global
1025,0.6552237281876441,0.125,0.2,0.05,0.05,0.5555555555555556,0.0,0.18172138763864334,1.4197448635937238,global
1048,0.8127400494668664,0.25,0.2,0.1780821917808219,0.1780821917808219,1.0,0.0,0.5626314235622139,2.3375869777199627,global
1049,0.7645817434261774,0.125,0.1,0.7551020408163265,0.7551020408163265,0.8888888888888888,1.0,0.46616823354937265,5.065073357876602,global
1074,0.6726797019305331,0.125,0.2,0.2647058823529412,0.2647058823529412,0.6666666666666666,1.0,0.3212068354021491,4.002567683165342,global
1092,0.7374351987122465,0.25,0.3,0.7916666666666666,0.7916666666666666,0.7777777777777778,0.0,0.38219631589932207,3.4771516812714074,global
1097,0.7937977822413423,0.0,0.0,0.851063829787234,0.851063829787234,0.8888888888888888,0.0,0.36643771160884797,2.9567127464497895,global
11,0.737679636651999,0.125,0.1,0.0,0.0,0.7777777777777778,0.0,0.34666156066235615,1.4047266648131642,global
1119,0.7692484729211475,0.0,0.0,0.09803921568627451,0.09803921568627451,1.0,0.0,0.433235294507078,1.5539967856359542,global
1131,0.7351690461698067,0.0,0.0,0.02857142857142857,0.02857142857142857,0.5555555555555556,0.0,0.23908176464636782,0.9648045305307521,global
1137,0.8505260078457119,0.25,0.3,0.04477611940298507,0.04477611940298507,0.7777777777777778,0.0,0.4573801077189365,2.0699895080386232,global
1138,0.8139291061953389,0.0,0.0,0.03508771929824561,0.03508771929824561,0.7777777777777778,0.0,0.39707331324696543,1.2581915392151692,global
1155,0.6464722081303482,0.125,0.2,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,0.30204062864271874,4.309528545998452,global
1159,0.7952457314421356,0.375,0.4,0.9193548387096774,0.9193548387096774,0.8888888888888888,0.0,0.4684851175468755,4.159837701270284,global
1175,0.8262976330332642,0.375,0.3,0.15942028985507245,0.15942028985507245,1.0,0.0,0.5041430396857481,2.5586466121010765,global
1190,0.7315412602026509,0.25,0.2,0.08108108108108109,0.08108108108108109,0.8888888888888888,0.0,0.32706640947553683,1.9198704671648135,global
1197,0.705930502717123,0.5,0.5,0.0,0.0,0.4444444444444444,0.0,0.17028684959045076,2.0766355467502975,global
1198,0.6822137141313654,0.125,0.2,0.5128205128205128,0.5128205128205128,1.0,1.0,0.4508908427541258,4.822104219808359,global
12,0.7230107546110782,0.0,0.0,0.8444444444444444,0.8444444444444444,1.0,0.0,0.40203583035753643,3.0112085983374426,global
1209,0.6071650130535126,0.0,0.0,0.4666666666666667,0.4666666666666667,0.5555555555555556,1.0,0.21238060832479005,3.7663125276344505,global
1215,0.5194240015511058,0.0,0.0,0.8,0.8,0.3333333333333333,1.0,0.1286197032816164,4.177826548754866,global
1216,0.8003495254085997,0.0,0.0,0.06557377049180328,0.06557377049180328,0.8888888888888888,0.0,0.4664180525623098,1.4290006358239413,global
1228,0.7157323489037815,0.25,0.4,0.3076923076923077,0.3076923076923077,0.7777777777777778,1.0,0.38347790616960326,4.69886417452657,global
1234,0.7566793928723301,0.125,0.2,0.0,0.0,0.6666666666666666,0.0,0.28107268501889326,1.4991021037770558,global
1235,0.8482939208240499,0.0,0.0,0.9135802469135802,0.9135802469135802,0.8888888888888888,0.0,0.5812877452494623,3.194933663450082,global
1237,0.8637292222265619,0.5,0.4,0.0759493670886076,0.0759493670886076,1.0,0.0,0.5536261819521173,2.705213818071343,global
1240,0.6000422747078703,0.0,0.0,0.23529411764705882,0.23529411764705882,0.7777777777777778,0.0,0.2167332783981621,1.47952490622954,global
1245,0.6994324634868084,0.125,0.1,0.09375,0.09375,0.6666666666666666,0.0,0.27186502704513454,1.4542955758947913,global
1261,0.6156883050927789,0.0,0.0,0.9285714285714286,0.9285714285714286,0.0,0.0,0.04608540039587349,2.183421169847596,global
1264,0.66249150556217,0.125,0.1,0.0,0.0,0.3333333333333333,0.0,0.15995478435203506,0.9368943331885655,global
1267,0.843985208432714,0.0,0.0,0.08450704225352113,0.08450704225352113,1.0,0.0,0.5070016094460362,1.5938073325018136,global
1291,0.8503973158783287,0.0,0.0,0.9375,0.9375,1.0,0.0,0.5957826581934726,3.338511721216553,global
13,0.6655584446944899,0.25,0.3,0.8148148148148148,0.8148148148148148,0.6666666666666666,0.0,0.25222003226475176,3.3466301982161086,global
1315,0.9019293427340274,0.25,0.3,0.16379310344827586,0.16379310344827586,1.0,0.0,0.8106006843039684,2.652791151985153,global
1318,0.8309878134302191,0.5,0.6,0.06451612903225806,0.06451612903225806,0.7777777777777778,0.0,0.4145052942983585,2.8325505047211914,global
1324,0.8955056058352646,0.25,0.2,0.05263157894736842,0.05263157894736842,1.0,0.0,0.6510550307946178,2.1634379731302165,global
1326,0.6331491884397091,0.125,0.2,0.5185185185185185,0.5185185185185185,1.0,1.0,0.3749753180067386,4.778601758459587,global
1335,1.0,0.375,0.4,0.10596026490066225,0.10596026490066225,1.0,0.0,1.0,2.9369205298013243,global
1336,0.6204134287050889,0.375,0.4,0.0625,0.0625,0.4444444444444444,0.0,0.13849304734292867,1.8711594888452716,global
134,0.6236263668447363,0.125,0.1,0.8695652173913043,0.8695652173913043,1.0,0.0,0.28829822805670735,3.2412629094276593,global
1348,0.6729020603660776,0.25,0.2,0.92,0.92,0.6666666666666666,0.0,0.2341371034570039,3.353439204899174,global
135,0.581126132609996,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.12429580896632413,0.6958369454470832,global
1424,0.8393773667582833,0.0,0.0,0.8714285714285714,0.8714285714285714,1.0,0.0,0.5197243104096372,3.170435550400139,global
1448,0.9066935786109342,0.25,0.2,0.9158878504672897,0.9158878504672897,0.8888888888888888,0.0,0.749186323120881,3.8459081305995104,global
1477,0.6265690573384702,0.25,0.3,0.5,0.5,0.6666666666666666,1.0,0.27290227571303616,4.705778772287783,global
1494,0.827899645060313,0.375,0.4,0.7611940298507462,0.7611940298507462,1.0,1.0,0.5671479315804829,5.988197054863842,global
1499,0.7248032812172922,0.375,0.3,0.05128205128205128,0.05128205128205128,0.6666666666666666,0.0,0.302181648559151,1.9441717359297424,global
1506,0.563699410781688,0.0,0.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,1.0,0.174703684869712,3.8183978460053956,global
1512,0.5805668217406702,0.125,0.1,0.0,0.0,0.5555555555555556,0.0,0.13436491287886662,1.063473820466326,global
1520,0.6254715002696717,0.0,0.0,0.76,0.76,0.8888888888888888,0.0,0.27954692550088944,2.6556656314463027,global
1528,0.70511885465685,0.25,0.2,0.9583333333333334,0.9583333333333334,0.3333333333333333,0.0,0.1510082633153391,3.146296065987894,global
1540,0.6957311980267671,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.1390578100604982,2.670155389704249,global
1550,0.6779211842337968,0.25,0.4,0.35714285714285715,0.35714285714285715,0.6666666666666666,1.0,0.29247127159430175,4.653568148373666,global
1561,0.3681820273823154,0.25,0.2,1.0,1.0,0.0,0.0,0.0013993925144271634,2.7346507706969287,global
1587,0.6480901557995644,0.125,0.1,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.0,0.23206863361383048,1.3918725313453144,global
1593,0.800220339738017,0.25,0.4,0.9393939393939394,0.9393939393939394,0.8888888888888888,0.0,0.4824143005888375,4.132974880003534,global
1595,0.7803803829556979,0.0,0.0,0.6610169491525424,0.6610169491525424,1.0,1.0,0.5399342401407599,4.728197785839238,global
16,0.6517707405811304,0.0,0.0,0.7352941176470589,0.7352941176470589,1.0,1.0,0.4190249213373873,4.764083574119638,global
1616,0.7430885666238205,0.125,0.1,0.075,0.075,0.8888888888888888,0.0,0.33492671357789344,1.6416260798541789,global
1625,0.8658815487535201,0.0,0.0,0.11764705882352941,0.11764705882352941,1.0,0.0,0.7383014567658922,1.7635554747301758,global
1628,0.9075705052053871,0.375,0.4,0.826530612244898,0.826530612244898,0.8888888888888888,0.0,0.6758302140887552,4.113289673839103,global
1650,0.6200128708424156,0.0,0.0,0.45,0.45,0.5555555555555556,1.0,0.2525830581274335,3.7554841031166255,global
1674,0.6722249189997617,0.0,0.0,0.6060606060606061,0.6060606060606061,1.0,1.0,0.4117241131783466,4.512923316892432,global
1682,0.485114646248492,0.0,0.0,1.0,1.0,0.0,0.0,0.019127861670093685,2.250208467792284,global
1691,0.6890906157115229,0.25,0.2,0.11764705882352941,0.11764705882352941,1.0,0.0,0.33440884707987306,2.0636029643347698,global
1714,0.7003251885836511,0.0,0.0,0.07407407407407407,0.07407407407407407,0.5555555555555556,0.0,0.2119250930810617,1.0275252241168429,global
1718,0.7416208967229957,0.0,0.0,0.13636363636363635,0.13636363636363635,1.0,0.0,0.39153821279208,1.6001530062056026,global
1729,0.7875284921602126,0.25,0.2,0.875,0.875,0.8888888888888888,0.0,0.3665214309169981,3.551483929558017,global
1771,0.7124730300913197,0.25,0.3,0.9428571428571428,0.9428571428571428,0.5555555555555556,0.0,0.25797448406301415,3.5395850388295957,global
1792,0.8043818188640263,0.375,0.3,0.018518518518518517,0.018518518518518517,0.7777777777777778,0.0,0.385524407879244,2.0406599318429697,global
1795,0.6047096350458179,0.125,0.1,0.06666666666666667,0.06666666666666667,0.5555555555555556,0.0,0.16281324538443703,1.2202578934544617,global
180,0.7511474485199217,0.125,0.1,0.10204081632653061,0.10204081632653061,0.8888888888888888,0.0,0.40586173599446573,1.7281111624219196,global
1809,0.7514308890124488,0.25,0.2,0.027777777777777776,0.027777777777777776,0.5555555555555556,0.0,0.24938705866046545,1.5254702679704106,global
1822,0.6126356284973387,0.125,0.2,0.5294117647058824,0.5294117647058824,0.6666666666666666,1.0,0.24405307580849214,4.4710959073171646,global
1847,0.7829883975359603,0.125,0.1,0.1,0.1,0.8888888888888888,0.0,0.440932108186,1.7539781531534915,global
1849,0.8109209725996919,0.25,0.3,0.9420289855072463,0.9420289855072463,0.8888888888888888,0.0,0.5042974447581836,3.9523485463287233,global
1875,0.674284319613358,0.125,0.1,0.16129032258064516,0.16129032258064516,0.7777777777777778,0.0,0.2873626832996533,1.6718901005100528,global
1897,0.8124668121737993,0.375,0.4,0.1232876712328767,0.1232876712328767,1.0,0.0,0.5553477395357506,2.6999478443669536,global
1901,0.7541959286381648,0.25,0.2,0.058823529411764705,0.058823529411764705,0.2222222222222222,0.0,0.17186218340193776,1.2912676742811648,global
1931,0.7427521353211946,0.375,0.4,0.029411764705882353,0.029411764705882353,0.7777777777777778,0.0,0.2873992879011269,2.192381534455035,global
1938,0.6365336335853341,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.1216466504579523,2.633592143642515,global
1942,0.7161714978998963,0.125,0.1,0.918918918918919,0.918918918918919,0.8888888888888888,0.0,0.3224956004227547,3.3110329380679993,global
1967,0.5484106740880863,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.04688617417105543,0.47073758449024317,global
1971,0.6504342585916425,0.125,0.1,0.7741935483870968,0.7741935483870968,0.6666666666666666,0.0,0.27390532674821316,2.791499690102633,global
1973,0.6574831883089327,0.0,0.0,0.19047619047619047,0.19047619047619047,0.5555555555555556,0.0,0.19124579228385455,1.2306367364648336,global
1978,0.5675922330832051,0.0,0.0,0.25,0.25,0.4444444444444444,1.0,0.18873210699216245,3.214844514894023,global
1984,0.4835392119103593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24176960595517966,global
1985,0.5616711134696715,0.125,0.2,0.8333333333333334,0.8333333333333334,0.4444444444444444,1.0,0.1526894269050533,4.839133549719079,global
1999,0.6136355420444227,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.09493309402758357,0.6114576752999115,global
20,0.7830817074406997,0.375,0.3,0.2698412698412698,0.2698412698412698,1.0,0.0,0.49256976347882825,2.7532512987944204,global
2014,0.5756490578826409,0.125,0.2,0.0,0.0,0.0,1.0,0.10044311204881358,2.8030017737608457,global
2016,0.6804890168591963,0.375,0.4,0.10344827586206896,0.10344827586206896,0.8888888888888888,1.0,0.3592110214546783,4.426936579846718,global
205,0.9133941732928951,0.0,0.0,0.9101123595505618,0.9101123595505618,0.8888888888888888,0.0,0.6070480752461817,3.230852146957155,global
2053,0.6198909810080059,0.0,0.0,0.6818181818181818,0.6818181818181818,0.7777777777777778,1.0,0.300366270118288,4.415950584409904,global
2055,0.6012055217301817,0.0,0.0,0.7142857142857143,0.7142857142857143,0.8888888888888888,1.0,0.32166885377878934,4.568952842059146,global
2073,0.8081721428956987,0.0,0.0,0.0784313725490196,0.0784313725490196,0.6666666666666666,0.0,0.35057126601438343,1.2345106562849752,global
2089,0.7103026285416622,0.375,0.3,0.9230769230769231,0.9230769230769231,0.7777777777777778,0.0,0.3217290639199229,3.777219008214869,global
2113,0.7686351289794123,0.25,0.2,0.15254237288135594,0.15254237288135594,1.0,0.0,0.4709902310142453,2.2277984026581166,global
2121,0.6534578889821683,0.125,0.1,0.39285714285714285,0.39285714285714285,0.7777777777777778,1.0,0.3358901658434093,4.144021518764956,global
2164,0.8097461235521879,0.125,0.1,0.09803921568627451,0.09803921568627451,0.6666666666666666,0.0,0.34322470642206643,1.5465747090508026,global
