node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,protected_group_coverage_bonus,spread_proxy_score,combined_score,score_normalization
1007,0.5777127525523662,0.125,0.2,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.0,0.5019037319485797,1.7868400912778375,global
1009,0.45320178748497353,0.125,0.2,0.9206349206349206,0.9206349206349206,0.8888888888888888,0.0,0.4554077662056939,3.436144952605717,global
1025,0.3720267638857713,0.125,0.2,0.05,0.05,0.5555555555555556,0.0,0.18172138763864334,1.2781463814427874,global
1048,0.5591686397463468,0.25,0.2,0.1780821917808219,0.1780821917808219,1.0,0.0,0.5626314235622139,2.210801272859703,global
1049,0.34597875498778297,0.125,0.1,0.7551020408163265,0.7551020408163265,0.8888888888888888,1.0,0.46616823354937265,4.855771863657405,global
1074,0.36577032723545305,0.125,0.2,0.2647058823529412,0.2647058823529412,0.6666666666666666,1.0,0.3212068354021491,3.849112995817802,global
1092,0.5591163921565178,0.25,0.3,0.7916666666666666,0.7916666666666666,0.7777777777777778,0.0,0.38219631589932207,3.3879922779935434,global
1097,0.49782803990774327,0.0,0.0,0.851063829787234,0.851063829787234,0.8888888888888888,0.0,0.36643771160884797,2.8087278752829903,global
11,0.34631211313293336,0.125,0.1,0.0,0.0,0.7777777777777778,0.0,0.34666156066235615,1.2090429030536314,global
1119,0.5011146602685365,0.0,0.0,0.09803921568627451,0.09803921568627451,1.0,0.0,0.433235294507078,1.4199298793096484,global
1131,0.49337530273407315,0.0,0.0,0.02857142857142857,0.02857142857142857,0.5555555555555556,0.0,0.23908176464636782,0.8439076588128853,global
1137,0.5346666810212483,0.25,0.3,0.04477611940298507,0.04477611940298507,0.7777777777777778,0.0,0.4573801077189365,1.912059844626391,global
1138,0.49626589871198884,0.0,0.0,0.03508771929824561,0.03508771929824561,0.7777777777777778,0.0,0.39707331324696543,1.099359935473494,global
1155,0.5726935496337248,0.125,0.2,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,0.30204062864271874,4.27263921675014,global
1159,0.5288647289447904,0.375,0.4,0.9193548387096774,0.9193548387096774,0.8888888888888888,0.0,0.4684851175468755,4.026647200021611,global
1175,0.48361422586880043,0.375,0.3,0.15942028985507245,0.15942028985507245,1.0,0.0,0.5041430396857481,2.387304908518844,global
1190,0.38379090298459917,0.25,0.2,0.08108108108108109,0.08108108108108109,0.8888888888888888,0.0,0.32706640947553683,1.745995288555788,global
1197,0.49419957213314214,0.5,0.5,0.0,0.0,0.4444444444444444,0.0,0.17028684959045076,1.9707700814583071,global
1198,0.36298951293631415,0.125,0.2,0.5128205128205128,0.5128205128205128,1.0,1.0,0.4508908427541258,4.662492119210833,global
12,0.4994546995452955,0.0,0.0,0.8444444444444444,0.8444444444444444,1.0,0.0,0.40203583035753643,2.8994305708045514,global
1209,0.6174879088697075,0.0,0.0,0.4666666666666667,0.4666666666666667,0.5555555555555556,1.0,0.21238060832479005,3.771473975542548,global
1215,0.3517172690748175,0.0,0.0,0.8,0.8,0.3333333333333333,1.0,0.1286197032816164,4.093973182516722,global
1216,0.5416356760126183,0.0,0.0,0.06557377049180328,0.06557377049180328,0.8888888888888888,0.0,0.4664180525623098,1.2996437111259507,global
1228,0.3018382623763601,0.25,0.4,0.3076923076923077,0.3076923076923077,0.7777777777777778,1.0,0.38347790616960326,4.491917131262859,global
1234,0.6267338800653874,0.125,0.2,0.0,0.0,0.6666666666666666,0.0,0.28107268501889326,1.4341293473735843,global
1235,0.541412253896584,0.0,0.0,0.9135802469135802,0.9135802469135802,0.8888888888888888,0.0,0.5812877452494623,3.0414928299863484,global
1237,0.5411958933085693,0.5,0.4,0.0759493670886076,0.0759493670886076,1.0,0.0,0.5536261819521173,2.5439471536123466,global
1240,0.317648521973951,0.0,0.0,0.23529411764705882,0.23529411764705882,0.7777777777777778,0.0,0.2167332783981621,1.3383280298625801,global
