node_id,candidate_group,ml_score,ris_score,fair_ris_score,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,cluster_diversity_bonus,cluster_coverage_bonus,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization
438,palmdale,0.0174924277990606,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.0174924277990606,0.0,0.0,0.7041267780541333,0.7041267780541333,0.7041267780541333,0.7041267780541333,per_group
439,palmdale,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.0,0.0,0.0,0.7006282924943211,0.7006282924943211,0.7006282924943211,0.7006282924943211,per_group
44,lancaster,0.3729860482972779,0.2,0.19999999999999998,0.0,0.0,0.19999999999999998,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3729860482972779,0.0,0.0,0.7012638763261223,0.7012638763261223,0.7012638763261223,0.7012638763261223,per_group
440,palmdale,0.020690763205607216,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.020690763205607216,0.0,0.0,2.804766445135442,2.804766445135442,2.804766445135442,2.804766445135442,per_group
441,palmdale,0.08426492280791056,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.16666666666666666,0.0,0.0,0.0006282924943212033,0.08426492280791056,0.0,0.0,2.08414794372257,2.08414794372257,2.08414794372257,2.08414794372257,per_group
442,palmdale,0.04796490892041458,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.04796490892041458,0.0,0.0,1.4102212742784042,1.4102212742784042,1.4102212742784042,1.4102212742784042,per_group
443,palmdale,0.14762182458382114,0.25,0.25,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0006282924943212033,0.14762182458382114,0.0,0.0,0.996819324077752,0.996819324077752,0.996819324077752,0.996819324077752,per_group
444,palmdale,0.04681143032779756,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.04681143032779756,0.0,0.0,0.7099905785598807,0.7099905785598807,0.7099905785598807,0.7099905785598807,per_group
445,palmdale,0.017767122244262683,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.017767122244262683,0.0,0.0,0.7041817169431737,0.7041817169431737,0.7041817169431737,0.7041817169431737,per_group
446,palmdale,0.039432657801795244,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.039432657801795244,0.0,0.0,1.4085148240546803,1.4085148240546803,1.4085148240546803,1.4085148240546803,per_group
447,palmdale,0.03987341126222892,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.03987341126222892,0.0,0.0,2.8086029747467665,2.8086029747467665,2.8086029747467665,2.8086029747467665,per_group
