generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.02746974456376165,0.02746974456376165,42.25,0.0757201646090535,0.020780675481530196,0.008707998758772784,0.7587978636412078,"[12, 15, 152, 156, 17, 176, 189, 192, 196, 21, 22, 223, 238, 239, 255, 263, 266, 267, 271, 275, 278, 285, 293, 297, 30, 300, 303, 312, 32, 327, 33, 348, 35, 39, 40, 434, 449, 464, 481, 81]",20,304,0,315,0,3.466666666666667,1.0,"white,latino,black"
1,0.02746974456376165,0.02746974456376165,42.25,0.0757201646090535,0.020780675481530196,0.012825382411875964,0.7470711227693031,"[12, 15, 152, 156, 17, 176, 189, 192, 196, 21, 22, 223, 238, 239, 255, 263, 266, 267, 271, 275, 278, 285, 293, 297, 30, 300, 303, 312, 32, 327, 33, 348, 35, 39, 40, 434, 449, 464, 481, 81]",20,288,0,293,0,3.466666666666667,1.0,"white,latino,black"
2,0.03003838721525225,0.03003838721525225,42.05,0.08014705882352942,0.02007028439302492,0.016272505962202526,0.7179073771341721,"[12, 13, 15, 156, 17, 176, 189, 192, 196, 223, 238, 239, 255, 263, 266, 275, 278, 293, 297, 298, 30, 300, 303, 312, 32, 327, 33, 34, 348, 35, 37, 39, 434, 449, 464, 481, 52, 55, 79, 81]",20,296,0,304,0,3.216666666666667,1.0,"black,white,latino"
3,0.03003838721525225,0.03003838721525225,42.05,0.08014705882352942,0.02007028439302492,0.017327414159032908,0.7117145269097449,"[12, 13, 15, 156, 17, 176, 189, 192, 196, 223, 238, 239, 255, 263, 266, 275, 278, 293, 297, 298, 30, 300, 303, 312, 32, 327, 33, 34, 348, 35, 37, 39, 434, 449, 464, 481, 52, 55, 79, 81]",20,304,0,326,0,3.216666666666667,1.0,"black,white,latino"
4,0.03003838721525225,0.03003838721525225,42.05,0.08014705882352942,0.02007028439302492,0.018752899457524057,0.718175158468416,"[12, 13, 15, 156, 17, 176, 189, 192, 196, 223, 238, 239, 255, 263, 266, 275, 278, 293, 297, 298, 30, 300, 303, 312, 32, 327, 33, 34, 348, 35, 37, 39, 434, 449, 464, 481, 52, 55, 79, 81]",20,312,0,338,0,3.216666666666667,1.0,"black,white,latino"
5,0.03003838721525225,0.03003838721525225,42.05,0.08014705882352942,0.02007028439302492,0.019207245748838343,0.712968670124596,"[12, 13, 15, 156, 17, 176, 189, 192, 196, 223, 238, 239, 255, 263, 266, 275, 278, 293, 297, 298, 30, 300, 303, 312, 32, 327, 33, 34, 348, 35, 37, 39, 434, 449, 464, 481, 52, 55, 79, 81]",20,280,0,289,0,3.216666666666667,1.0,"black,white,latino"
6,0.03003838721525225,0.03003838721525225,42.05,0.08014705882352942,0.02007028439302492,0.01956832063801701,0.7118866611267378,"[12, 13, 15, 156, 17, 176, 189, 192, 196, 223, 238, 239, 255, 263, 266, 275, 278, 293, 297, 298, 30, 300, 303, 312, 32, 327, 33, 34, 348, 35, 37, 39, 434, 449, 464, 481, 52, 55, 79, 81]",20,288,0,293,0,3.216666666666667,1.0,"black,white,latino"
7,0.032998704202087524,0.032998704202087524,42.5,0.08169934640522876,0.01570193800105371,0.023176460449451274,0.6822215302879853,"[110, 117, 12, 122, 13, 17, 179, 18, 21, 22, 223, 227, 238, 239, 269, 271, 272, 276, 287, 298, 300, 327, 33, 34, 372, 373, 400, 44, 471, 481, 485, 5, 52, 58, 70, 77, 80, 83, 9, 90]",20,304,0,308,0,3.233333333333333,1.0,"latino,black,white"
8,0.032998704202087524,0.032998704202087524,42.5,0.08169934640522876,0.01570193800105371,0.023176460449451274,0.6822215302879853,"[110, 117, 12, 122, 13, 17, 179, 18, 21, 22, 223, 227, 238, 239, 269, 271, 272, 276, 287, 298, 300, 327, 33, 34, 372, 373, 400, 44, 471, 481, 485, 5, 52, 58, 70, 77, 80, 83, 9, 90]",20,304,0,293,0,3.233333333333333,1.0,"latino,black,white"
9,0.032998704202087524,0.032998704202087524,42.5,0.08169934640522876,0.01570193800105371,0.024409931672508663,0.6705689773515161,"[110, 117, 12, 122, 13, 17, 179, 18, 21, 22, 223, 227, 238, 239, 269, 271, 272, 276, 287, 298, 300, 327, 33, 34, 372, 373, 400, 44, 471, 481, 485, 5, 52, 58, 70, 77, 80, 83, 9, 90]",20,296,0,317,0,3.233333333333333,1.0,"latino,black,white"
