dataset,community_method,diffusion_model,method,variant_type,seed_set,total_spread,extra_spread,seed_set_size,spread_includes_seed_nodes,mf,dcv,f_score,candidate_pool_size,optimization_mode,swarm_guidance,crossover,local_search,community_aware_mutation,node2vec_enabled,node2vec_mode,note,search_runtime_seconds,final_eval_runtime_seconds,runtime_seconds,mc_runs_search,mc_runs_eval,mc_runs_search_used,mc_runs_eval_used,final_recheck_applied,final_recheck_top_k_rank,final_recheck_mc_runs_used,final_recheck_random_seed,final_recheck_total_spread,final_recheck_extra_spread,final_recheck_mf,final_recheck_dcv,final_recheck_f_score,final_recheck_runtime_seconds,ml_guidance_mode,guidance_mode,ml_backend,gnn_model_type,graphsage_enabled,ris_enabled,ris_mode,ml_validation_spearman,ml_validation_precision_at_budget,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note,community_modularity,num_communities,largest_community_size,smallest_community_size,average_community_size,community_size_std,comparison_baseline_method,delta_f_score
graph_spa_500_0,leiden,ic,hybrid_siea,proposed,"[104, 12, 13, 139, 14, 15, 17, 18, 21, 223, 227, 23, 238, 24, 245, 256, 26, 261, 263, 264, 265, 269, 271, 274, 282, 287, 297, 298, 312, 320, 33, 34, 36, 40, 43, 464, 481, 6, 79, 85]",42.456,2.456000000000003,40,True,0.06925,0.0445786913936946,0.012335654303152702,500,full,True,True,True,True,False,off,history=graph_spa_500_0_budget40_leiden_hybrid_siea_history.csv,180.7140589999999,0.26051469999947585,180.97457369999938,20,1000,20,1000,False,,,,,,,,,,off,none,none,,False,False,off,,,0,3.167333333333333,1.0,"asian,white,latino",0.8021797497446647,19,48,6,26.31578947368421,11.995844155719524,hybrid_siea,0.0
graph_spa_500_0,leiden,ic,hybrid_siea_ml_gnn_ris_two_tier_tuned_swap_local_search,ml_guided,"[110, 117, 12, 122, 13, 17, 179, 18, 21, 22, 223, 227, 238, 239, 269, 271, 272, 276, 287, 298, 300, 327, 33, 34, 372, 373, 400, 44, 471, 481, 485, 5, 52, 58, 70, 77, 80, 83, 9, 90]",42.302,2.3019999999999996,40,True,0.07838235294117647,0.02256936815669956,0.027906492392238455,500,full,True,True,True,True,False,off,"ML guidance mode=two_tier; full_pool=500; tier_policy=tuned; backend=gnn_ris; weights=(graphsage=1.250, ris=1.000, fair_ris=0.500, fairness=0.250, diversity=0.150); target=gnn_label_score; target_variance=0.005896; gnn_model_type=graphsage; node2vec_mode=off; feature_shape=(500, 45); edge_index_shape=(2, 1938); cache=miss; label_variance=0.011917; ris_num_rr_sets=256; ris_mode=weak_group_weighted; fair_ris_enabled=True; ris_reuse_rr_sets=True; history=graph_spa_500_0_budget40_leiden_hybrid_siea_ml_gnn_ris_two_tier_tuned_swap_local_search_history.csv",33.5956503999987,0.24349849999998696,33.83914889999869,20,1000,20,1000,False,,,,,,,,,,two_tier,gnn_ris,gnn_ris,graphsage,True,True,weak_group_weighted,0.35113887029154567,0.55,0,3.164,1.0,"black,white,latino",0.8021797497446647,19,48,6,26.31578947368421,11.995844155719524,hybrid_siea,0.015570838089085753
