reference_stack_name,reference_kind,stack_name,delta_f_score,delta_mf,delta_dcv,delta_spread,delta_extra_spread,runtime_speedup_vs_baseline,dataset,protected_attribute,budget
community_aware_fair_greedy,baseline,graphsage_community_siea,0.26646439211528633,0.07652287581699346,-0.4564059084135792,0.6400000000000006,0.6400000000000006,0.041664524767170814,graph_spa_500_0,gender,40
community_aware_fair_greedy,baseline,gcn_community_ea_memetic,0.26479205607788464,0.07648366013071896,-0.45310045202505034,0.903333333333336,0.903333333333336,0.03878765465930264,graph_spa_500_0,gender,40
community_aware_fair_greedy,baseline,node2vec_xgboost_community_ea_memetic,0.26180133650838433,0.07475390156062425,-0.44884877145614444,0.38000000000000256,0.38000000000000256,0.037672579004611656,graph_spa_500_0,gender,40
community_aware_fair_greedy,baseline,graphsage_community_ea_memetic,0.2607554056648172,0.07381512605042016,-0.4476956852792142,-0.006666666666667709,-0.006666666666667709,0.03549251501385358,graph_spa_500_0,gender,40
community_aware_fair_greedy,baseline,node2vec_xgboost_community_siea,0.25367016187396585,0.07295424836601307,-0.43438607538191865,0.7033333333333331,0.7033333333333331,0.044983262300140735,graph_spa_500_0,gender,40
community_aware_fair_greedy,baseline,gcn_community_siea,0.22552883202099527,0.06563398692810457,-0.385423677113886,1.2333333333333343,1.2333333333333343,0.04672394693544347,graph_spa_500_0,gender,40
