generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,-0.016301169590643278,-0.016301169590643278,4.75,0.008333333333333333,0.04093567251461989,-0.1103552474934264,0.8875901875901877,"[167, 251, 370, 430]",0,1.5833333333333333,1.0,"1,0,2"
1,-0.016301169590643278,-0.016301169590643278,4.75,0.008333333333333333,0.04093567251461989,-0.06279197736036578,0.8317460317460318,"[167, 251, 370, 430]",0,1.5833333333333333,1.0,"1,0,2"
2,-0.016301169590643278,-0.016301169590643278,4.75,0.008333333333333333,0.04093567251461989,-0.022978447416775575,0.803896103896104,"[167, 251, 370, 430]",0,1.5833333333333333,1.0,"1,0,2"
3,-0.016301169590643278,-0.016301169590643278,4.75,0.008333333333333333,0.04093567251461989,-0.020883278233325187,0.8272727272727274,"[167, 251, 370, 430]",0,1.5833333333333333,1.0,"1,0,2"
4,-0.016301169590643278,-0.016301169590643278,4.75,0.008333333333333333,0.04093567251461989,-0.020389552052099007,0.838961038961039,"[167, 251, 370, 430]",0,1.5833333333333333,1.0,"1,0,2"
5,-0.016301169590643278,-0.016301169590643278,4.75,0.008333333333333333,0.04093567251461989,-0.019487094009137094,0.8285714285714286,"[167, 251, 370, 430]",0,1.5833333333333333,1.0,"1,0,2"
6,-0.016301169590643278,-0.016301169590643278,4.75,0.008333333333333333,0.04093567251461989,-0.019487094009137094,0.8285714285714286,"[167, 251, 370, 430]",0,1.5833333333333333,1.0,"1,0,2"
7,-0.016301169590643278,-0.016301169590643278,4.75,0.008333333333333333,0.04093567251461989,-0.019164222296205378,0.8044733044733045,"[167, 251, 370, 430]",0,1.5833333333333333,1.0,"1,0,2"
8,-0.016301169590643278,-0.016301169590643278,4.75,0.008333333333333333,0.04093567251461989,-0.019164222296205378,0.8044733044733045,"[167, 251, 370, 430]",0,1.5833333333333333,1.0,"1,0,2"
9,-0.016301169590643278,-0.016301169590643278,4.75,0.008333333333333333,0.04093567251461989,-0.019164222296205378,0.8044733044733045,"[167, 251, 370, 430]",0,1.5833333333333333,1.0,"1,0,2"
