generation,best_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set
0,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.083861359670303,0.8244897959183675,"[169, 292, 370, 452]"
1,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.047219568875885395,0.8081632653061226,"[169, 292, 370, 452]"
2,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.030171364063456454,0.8414965986394558,"[169, 292, 370, 452]"
3,-0.01494922341696538,4.65,0.008333333333333333,0.03823178016726409,-0.019886318864740442,0.8261904761904763,"[203, 291, 370, 452]"
4,-0.014636473429951665,4.6,0.008166666666666668,0.03743961352657,-0.018908393475583173,0.8425170068027211,"[251, 292, 370, 498]"
5,-0.014636473429951665,4.6,0.008166666666666668,0.03743961352657,-0.01819156505749763,0.8068027210884354,"[251, 292, 370, 498]"
