generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,-0.015549707602339194,-0.015549707602339194,4.75,0.008666666666666666,0.03976608187134505,-0.022729347080383017,0.8611832611832613,"[203, 291, 330, 445]",0,1.5833333333333333,1.0,"1,0,2"
1,-0.015549707602339194,-0.015549707602339194,4.75,0.008666666666666666,0.03976608187134505,-0.02108939028383268,0.8786435786435787,"[203, 291, 330, 445]",0,1.5833333333333333,1.0,"1,0,2"
2,-0.014636473429951665,-0.014636473429951665,4.6,0.008166666666666668,0.03743961352657,-0.019170051834765136,0.8448773448773448,"[127, 203, 330, 444]",0,1.5333333333333332,1.0,"1,0,2"
3,-0.014636473429951665,-0.014636473429951665,4.6,0.008166666666666668,0.03743961352657,-0.018749254583804126,0.8756132756132756,"[127, 203, 330, 444]",0,1.5333333333333332,1.0,"1,0,2"
4,-0.014636473429951665,-0.014636473429951665,4.6,0.008166666666666668,0.03743961352657,-0.01792764216505259,0.8503607503607503,"[127, 203, 330, 444]",0,1.5333333333333332,1.0,"1,0,2"
5,-0.014636473429951665,-0.014636473429951665,4.6,0.008166666666666668,0.03743961352657,-0.017438186196844622,0.8333333333333334,"[127, 203, 330, 444]",0,1.5333333333333332,1.0,"1,0,2"
6,-0.014636473429951665,-0.014636473429951665,4.6,0.008166666666666668,0.03743961352657,-0.017372340326629165,0.810966810966811,"[127, 203, 330, 444]",0,1.5333333333333332,1.0,"1,0,2"
7,-0.014636473429951665,-0.014636473429951665,4.6,0.008166666666666668,0.03743961352657,-0.017106369984571868,0.8203463203463204,"[127, 203, 330, 444]",0,1.5333333333333332,1.0,"1,0,2"
8,-0.014636473429951665,-0.014636473429951665,4.6,0.008166666666666668,0.03743961352657,-0.016714560590673305,0.8385281385281386,"[127, 203, 330, 444]",0,1.5333333333333332,1.0,"1,0,2"
9,-0.014636473429951665,-0.014636473429951665,4.6,0.008166666666666668,0.03743961352657,-0.016714560590673305,0.8385281385281386,"[127, 203, 330, 444]",0,1.5333333333333332,1.0,"1,0,2"
