generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.010949019607843146,0.010949019607843146,13.6,0.0268,0.004901960784313708,-0.03563982916077166,0.8633246165123697,"[13, 167, 178, 203, 209, 216, 291, 327, 331, 399, 444, 445]",0,4.533333333333333,1.0,"0,1,2"
1,0.011946867167919782,0.011946867167919782,13.3,0.0264,0.0025062656641604364,-0.003529223139592542,0.8594652411714541,"[137, 167, 178, 209, 216, 291, 347, 348, 38, 396, 444, 470]",0,4.433333333333334,1.0,"0,1,2"
2,0.011946867167919782,0.011946867167919782,13.3,0.0264,0.0025062656641604364,0.002884725380751989,0.8243941198664091,"[137, 167, 178, 209, 216, 291, 347, 348, 38, 396, 444, 470]",0,4.433333333333334,1.0,"0,1,2"
3,0.011946867167919782,0.011946867167919782,13.3,0.0264,0.0025062656641604364,0.003334200736249175,0.8096160541626101,"[137, 167, 178, 209, 216, 291, 347, 348, 38, 396, 444, 470]",0,4.433333333333334,1.0,"0,1,2"
4,0.011946867167919782,0.011946867167919782,13.3,0.0264,0.0025062656641604364,0.004581618076961534,0.8318316861140439,"[137, 167, 178, 209, 216, 291, 347, 348, 38, 396, 444, 470]",0,4.433333333333334,1.0,"0,1,2"
5,0.01265656565656564,0.01265656565656564,13.75,0.02733333333333333,0.002020202020202049,0.007392969347668739,0.8271169107939015,"[121, 127, 13, 167, 216, 26, 291, 331, 358, 403, 436, 444]",0,4.583333333333333,1.0,"2,1,0"
6,0.01265656565656564,0.01265656565656564,13.75,0.02733333333333333,0.002020202020202049,0.01035219038494478,0.8018408196659276,"[121, 127, 13, 167, 216, 26, 291, 331, 358, 403, 436, 444]",0,4.583333333333333,1.0,"2,1,0"
7,0.01265656565656564,0.01265656565656564,13.75,0.02733333333333333,0.002020202020202049,0.010455267380515413,0.806631600702135,"[121, 127, 13, 167, 216, 26, 291, 331, 358, 403, 436, 444]",0,4.583333333333333,1.0,"2,1,0"
8,0.01265656565656564,0.01265656565656564,13.75,0.02733333333333333,0.002020202020202049,0.010568561075686765,0.7993538542939539,"[121, 127, 13, 167, 216, 26, 291, 331, 358, 403, 436, 444]",0,4.583333333333333,1.0,"2,1,0"
9,0.012884993849938476,0.012884993849938476,13.55,0.027,0.0012300123001230477,0.010894928698558392,0.7803154810221709,"[13, 167, 201, 26, 28, 291, 330, 358, 391, 439, 477, 9]",0,4.516666666666667,1.0,"1,0,2"
