generation,best_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set
0,-0.025433862433862434,4.2,0.007333333333333334,0.0582010582010582,-0.12554361319258572,0.9013605442176872,"[134, 153, 327, 452]"
1,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.07165846165718359,0.780952380952381,"[170, 327, 452, 9]"
2,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.039361837843191375,0.7755102040816328,"[170, 327, 452, 9]"
3,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.022537200615541722,0.7465986394557823,"[170, 327, 452, 9]"
4,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.022537200615541722,0.7465986394557823,"[170, 327, 452, 9]"
5,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.02139088028410537,0.6258503401360545,"[170, 327, 452, 9]"
