generation,best_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set
0,-0.020887566137566142,4.2,0.007166666666666667,0.04894179894179895,-0.12076522373304076,0.8748299319727891,"[203, 292, 403, 444]"
1,-0.020887566137566142,4.2,0.007166666666666667,0.04894179894179895,-0.08457324732709376,0.8353741496598639,"[203, 292, 403, 444]"
2,-0.020887566137566142,4.2,0.007166666666666667,0.04894179894179895,-0.050922690785416135,0.7843537414965988,"[203, 292, 403, 444]"
3,-0.020887566137566142,4.2,0.007166666666666667,0.04894179894179895,-0.05090211211315207,0.7561224489795919,"[203, 292, 403, 444]"
4,-0.020887566137566142,4.2,0.007166666666666667,0.04894179894179895,-0.03502625034314236,0.7414965986394558,"[203, 292, 403, 444]"
5,-0.020887566137566142,4.2,0.007166666666666667,0.04894179894179895,-0.02656541837892184,0.6918367346938775,"[203, 292, 403, 444]"
