generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,-0.01774739229024945,-0.01774739229024945,22.05,0.0348,0.0702947845804989,-0.048915823530301696,0.8084063246965894,"[11, 13, 167, 178, 203, 209, 222, 251, 264, 292, 304, 331, 400, 405, 440, 466, 495, 498, 65, 9]",0,7.349999999999999,1.0,"0,1,2"
1,-0.015510280373831772,-0.015510280373831772,21.4,0.0344,0.06542056074766354,-0.035603855259440605,0.7645582730289304,"[11, 167, 178, 18, 216, 222, 251, 264, 269, 292, 304, 400, 405, 411, 465, 466, 495, 498, 65, 9]",0,7.133333333333333,1.0,"0,1,2"
2,0.011690146750524147,0.011690146750524147,21.2,0.0412,0.017819706498951707,-0.0228802864161031,0.7534255758744645,"[127, 178, 18, 222, 248, 251, 264, 292, 293, 304, 368, 400, 403, 411, 445, 446, 470, 56, 65, 7]",0,7.066666666666666,1.0,"0,2,1"
3,0.011690146750524147,0.011690146750524147,21.2,0.0412,0.017819706498951707,-0.01550944988955629,0.7121221445481022,"[127, 178, 18, 222, 248, 251, 264, 292, 293, 304, 368, 400, 403, 411, 445, 446, 470, 56, 65, 7]",0,7.066666666666666,1.0,"0,2,1"
4,0.011690146750524147,0.011690146750524147,21.2,0.0412,0.017819706498951707,-0.015226468689519818,0.7276601166871897,"[127, 178, 18, 222, 248, 251, 264, 292, 293, 304, 368, 400, 403, 411, 445, 446, 470, 56, 65, 7]",0,7.066666666666666,1.0,"0,2,1"
5,0.014080884676145308,0.014080884676145308,21.1,0.040799999999999996,0.01263823064770938,-0.005846938486433151,0.721293952060476,"[11, 127, 13, 178, 203, 248, 251, 293, 304, 368, 403, 411, 416, 429, 446, 465, 56, 7, 73, 9]",0,7.033333333333334,1.0,"0,2,1"
6,0.014080884676145308,0.014080884676145308,21.1,0.040799999999999996,0.01263823064770938,-0.005846938486433151,0.721293952060476,"[11, 127, 13, 178, 203, 248, 251, 293, 304, 368, 403, 411, 416, 429, 446, 465, 56, 7, 73, 9]",0,7.033333333333334,1.0,"0,2,1"
7,0.014080884676145308,0.014080884676145308,21.1,0.040799999999999996,0.01263823064770938,0.0003087247839511853,0.6881027042719533,"[11, 127, 13, 178, 203, 248, 251, 293, 304, 368, 403, 411, 416, 429, 446, 465, 56, 7, 73, 9]",0,7.033333333333334,1.0,"0,2,1"
8,0.014080884676145308,0.014080884676145308,21.1,0.040799999999999996,0.01263823064770938,0.003320067986743031,0.6825422116337553,"[11, 127, 13, 178, 203, 248, 251, 293, 304, 368, 403, 411, 416, 429, 446, 465, 56, 7, 73, 9]",0,7.033333333333334,1.0,"0,2,1"
9,0.014080884676145308,0.014080884676145308,21.1,0.040799999999999996,0.01263823064770938,0.004400352488038998,0.6878830944256183,"[11, 127, 13, 178, 203, 248, 251, 293, 304, 368, 403, 411, 416, 429, 446, 465, 56, 7, 73, 9]",0,7.033333333333334,1.0,"0,2,1"
