generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,-0.01494922341696538,-0.01494922341696538,4.65,0.008333333333333333,0.03823178016726409,-0.022161137610937843,0.8604617604617605,"[222, 331, 436, 9]",0,1.55,1.0,"1,0,2"
1,-0.013293859649122823,-0.013293859649122823,4.75,0.008499999999999999,0.03508771929824565,-0.019749310450548813,0.8389610389610389,"[203, 291, 411, 445]",0,1.5833333333333333,1.0,"1,0,2"
2,-0.01187037037037036,-0.01187037037037036,4.8,0.008666666666666666,0.032407407407407385,-0.0178936989966921,0.8836940836940838,"[178, 406, 447, 65]",0,1.6000000000000003,1.0,"1,0,2"
3,-0.01187037037037036,-0.01187037037037036,4.8,0.008666666666666666,0.032407407407407385,-0.017585022164166155,0.8865800865800867,"[178, 406, 447, 65]",0,1.6000000000000003,1.0,"1,0,2"
4,-0.01187037037037036,-0.01187037037037036,4.8,0.008666666666666666,0.032407407407407385,-0.017160771279854586,0.8750360750360752,"[178, 406, 447, 65]",0,1.6000000000000003,1.0,"1,0,2"
5,-0.01187037037037036,-0.01187037037037036,4.8,0.008666666666666666,0.032407407407407385,-0.017160771279854586,0.8750360750360752,"[178, 406, 447, 65]",0,1.6000000000000003,1.0,"1,0,2"
6,-0.01187037037037036,-0.01187037037037036,4.8,0.008666666666666666,0.032407407407407385,-0.017091553944648712,0.8544011544011544,"[178, 406, 447, 65]",0,1.6000000000000003,1.0,"1,0,2"
7,-0.01187037037037036,-0.01187037037037036,4.8,0.008666666666666666,0.032407407407407385,-0.017019896411706693,0.8493506493506493,"[178, 406, 447, 65]",0,1.6000000000000003,1.0,"1,0,2"
8,-0.01187037037037036,-0.01187037037037036,4.8,0.008666666666666666,0.032407407407407385,-0.016596946982166152,0.8551226551226551,"[178, 406, 447, 65]",0,1.6000000000000003,1.0,"1,0,2"
9,-0.01187037037037036,-0.01187037037037036,4.8,0.008666666666666666,0.032407407407407385,-0.016459455928310364,0.8616161616161615,"[178, 406, 447, 65]",0,1.6000000000000003,1.0,"1,0,2"
