generation,best_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set
0,-0.025433862433862434,4.2,0.007333333333333334,0.0582010582010582,-0.12482997810395316,0.9200680272108844,"[134, 153, 327, 452]"
1,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.08800389988292338,0.7996598639455784,"[134, 327, 452, 9]"
2,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.03612530817640801,0.7391156462585036,"[134, 327, 452, 9]"
3,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.03612530817640801,0.7391156462585036,"[134, 327, 452, 9]"
4,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.02103751585359863,0.6809523809523811,"[134, 327, 452, 9]"
5,-0.017631313131313147,4.4,0.007666666666666666,0.04292929292929296,-0.02103751585359863,0.6809523809523811,"[134, 327, 452, 9]"
