generation,best_score,best_f_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,0.007455981941309283,0.007455981941309283,22.15,0.042,0.027088036117381437,-0.032550768679132216,0.7464121582487404,"[167, 169, 201, 203, 229, 248, 277, 292, 326, 330, 390, 400, 411, 453, 472, 495, 498, 54, 7, 9]",0,7.383333333333333,1.0,"0,1,2"
1,0.007455981941309283,0.007455981941309283,22.15,0.042,0.027088036117381437,-0.009864592611139936,0.7438287617375945,"[167, 169, 201, 203, 229, 248, 277, 292, 326, 330, 390, 400, 411, 453, 472, 495, 498, 54, 7, 9]",0,7.383333333333333,1.0,"0,1,2"
2,0.007455981941309283,0.007455981941309283,22.15,0.042,0.027088036117381437,-0.006111234693285206,0.7309550559035508,"[167, 169, 201, 203, 229, 248, 277, 292, 326, 330, 390, 400, 411, 453, 472, 495, 498, 54, 7, 9]",0,7.383333333333333,1.0,"0,1,2"
3,0.011083657083657104,0.011083657083657104,21.45,0.04133333333333333,0.019166019166019125,3.742242785694077e-05,0.6940948522073993,"[167, 173, 178, 201, 203, 209, 248, 251, 269, 277, 291, 292, 304, 330, 342, 400, 411, 444, 466, 471]",0,7.1499999999999995,1.0,"2,0,1"
4,0.011083657083657104,0.011083657083657104,21.45,0.04133333333333333,0.019166019166019125,0.0056986996823256844,0.664036694908093,"[167, 173, 178, 201, 203, 209, 248, 251, 269, 277, 291, 292, 304, 330, 342, 400, 411, 444, 466, 471]",0,7.1499999999999995,1.0,"2,0,1"
5,0.011083657083657104,0.011083657083657104,21.45,0.04133333333333333,0.019166019166019125,0.006760974698434123,0.6587551919561739,"[167, 173, 178, 201, 203, 209, 248, 251, 269, 277, 291, 292, 304, 330, 342, 400, 411, 444, 466, 471]",0,7.1499999999999995,1.0,"2,0,1"
6,0.011083657083657104,0.011083657083657104,21.45,0.04133333333333333,0.019166019166019125,0.007594175129069927,0.6561723121515245,"[167, 173, 178, 201, 203, 209, 248, 251, 269, 277, 291, 292, 304, 330, 342, 400, 411, 444, 466, 471]",0,7.1499999999999995,1.0,"2,0,1"
7,0.012531947652040049,0.012531947652040049,21.65,0.041999999999999996,0.0169361046959199,0.008763401112254002,0.6768838001090018,"[11, 167, 173, 178, 201, 203, 209, 248, 251, 277, 291, 292, 304, 368, 400, 401, 411, 461, 470, 471]",0,7.216666666666666,1.0,"2,0,1"
8,0.012531947652040049,0.012531947652040049,21.65,0.041999999999999996,0.0169361046959199,0.008919228193482912,0.6886248155856496,"[11, 167, 173, 178, 201, 203, 209, 248, 251, 277, 291, 292, 304, 368, 400, 401, 411, 461, 470, 471]",0,7.216666666666666,1.0,"2,0,1"
9,0.012531947652040049,0.012531947652040049,21.65,0.041999999999999996,0.0169361046959199,0.008992708660657324,0.6835181408329628,"[11, 167, 173, 178, 201, 203, 209, 248, 251, 277, 291, 292, 304, 368, 400, 401, 411, 461, 470, 471]",0,7.216666666666666,1.0,"2,0,1"
