epoch,train_loss,validation_loss
1,0.0060685500502586365,0.007624661084264517
2,0.006040888838469982,0.007251931820064783
3,0.005765408277511597,0.006840201560407877
4,0.005407671444118023,0.0067231799475848675
5,0.005383980926126242,0.006682592444121838
6,0.00541216554120183,0.006549136713147163
7,0.005245118867605925,0.006411583628505468
8,0.005116262473165989,0.0063535855151712894
9,0.004998679738491774,0.006313907913863659
10,0.004914086312055588,0.006169466767460108
11,0.0047646984457969666,0.005933080799877644
12,0.004603852983564138,0.005704868584871292
13,0.004412888083606958,0.0054921493865549564
14,0.004290518816560507,0.0052149416878819466
15,0.004098963458091021,0.004932371899485588
16,0.0038957991637289524,0.0046750823967158794
17,0.0036471341736614704,0.004333015996962786
18,0.0034582281950861216,0.003935710527002811
19,0.003153159050270915,0.0035773657727986574
20,0.0030108310747891665,0.0032538084778934717
21,0.002761333715170622,0.0030057658441364765
22,0.002675555180758238,0.002621225779876113
23,0.002473092172294855,0.0023256419226527214
24,0.002318399725481868,0.002092674607411027
25,0.0021090609952807426,0.0019280343549326062
26,0.0018572434782981873,0.0017506993608549237
27,0.0018472333904355764,0.0016656345687806606
28,0.0017644425388425589,0.0016431368421763182
29,0.0016759391874074936,0.0015276703052222729
30,0.001520543359220028,0.0014938490930944681
31,0.0015093677211552858,0.001437888015061617
32,0.001412022509612143,0.0014147796900942922
33,0.0013029066612944007,0.0013299494748935103
34,0.001186984940432012,0.0013345106272026896
35,0.0012077632127329707,0.0013125815894454718
36,0.001249808818101883,0.001334235887043178
37,0.0012204188387840986,0.001247768523171544
38,0.0011209126096218824,0.0012428087648004293
39,0.0010612544137984514,0.0011657578870654106
40,0.0010758348507806659,0.0011580964783206582
41,0.0010895644081756473,0.0010899017797783017
42,0.0009636068716645241,0.0010407271329313517
43,0.0010017406893894076,0.0010243597207590938
44,0.0009608233231119812,0.0009923602920025587
45,0.0009404739830642939,0.0009959100279957056
46,0.0009263709653168917,0.0009877645643427968
47,0.0010257718386128545,0.0009325013379566371
48,0.0009667873382568359,0.0009261947707273066
49,0.0008979798294603825,0.0009073186083696783
50,0.0008465054561384022,0.0009103980846703053
