node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,community_diversity_bonus,combined_score
316,0.12595234566997932,0.0,0.0,0.0,0.0,0.12595234566997932
317,0.3833990312654529,0.0,0.0,0.0,0.16666666666666666,0.4167323645987862
318,0.16461501329441455,0.0,0.0,0.0,0.0,0.16461501329441455
319,0.1509751987369174,0.0,0.0,0.0,0.0,0.1509751987369174
32,0.12589563879643284,0.0,0.0,0.0,0.16666666666666666,0.15922897212976617
320,0.1769871141899618,0.0,0.0,0.0,0.0,0.1769871141899618
321,0.16763646578033561,0.0,0.0,0.0,0.0,0.16763646578033561
322,0.1696323902100781,0.0,0.0,0.0,0.0,0.1696323902100781
323,0.15825667633847026,0.0,0.0,0.0,0.0,0.15825667633847026
324,0.12134664490435382,0.0,0.0,0.0,0.0,0.12134664490435382
325,0.1929072538999463,0.0,0.0,0.0,0.0,0.1929072538999463
326,0.16391716433183334,0.0,0.0,0.0,0.16666666666666666,0.19725049766516667
327,0.32173944239107366,0.0,0.0,0.0,0.3333333333333333,0.3884061090577403
328,0.14805636994020616,0.0,0.0,0.0,0.0,0.14805636994020616
329,0.08685027853510552,0.0,0.0,0.0,0.0,0.08685027853510552
33,0.5705317927283438,0.0,0.0,0.1,0.8333333333333334,0.7571984593950105
330,0.23064426057328208,0.0,0.0,0.0,0.0,0.23064426057328208
331,0.26695642828921623,0.0,0.0,0.0,0.16666666666666666,0.30028976162254956
332,0.3310593745775289,0.0,0.0,0.0,0.3333333333333333,0.3977260412441955
333,0.0784510454483145,0.0,0.0,0.0,0.0,0.0784510454483145
334,0.14004089274418619,0.0,0.0,0.0,0.0,0.14004089274418619
335,0.38332239822661857,0.0,0.0,0.0,0.16666666666666666,0.4166557315599519
336,0.07750734856104537,0.0,0.0,0.0,0.0,0.07750734856104537
337,0.15610480800647497,0.0,0.0,0.0,0.0,0.15610480800647497
338,0.15363081312891713,0.0,0.0,0.0,0.0,0.15363081312891713
339,0.20888362792619775,0.0,0.0,0.0,0.0,0.20888362792619775
34,0.1403707771050881,0.0,0.0,0.0,0.16666666666666666,0.17370411043842143
340,0.24562865811020326,0.0,0.0,0.0,0.16666666666666666,0.2789619914435366
