node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,protected_group_coverage_bonus,spread_proxy_score,combined_score,score_normalization
0,0.08954349696701551,0.0,0.0,0.5,0.5,0.0,0.0,0.08954349696701551,0.7858173987868062,global
1,0.13407052671714612,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.09036306588973554,0.13407052671714612,0.6891728095214618,global
10,0.062173351444773144,0.25,0.22385502981543373,0.5,0.5,0.0,0.0,0.062173351444773144,1.3528083942456899,global
100,0.1451776301297525,0.25,0.2965175105321927,0.0,0.0,0.16666666666666666,0.28297715549005154,0.1451776301297525,1.2746016375782585,global
101,0.1288290123613948,0.0,0.0,0.0,0.0,0.0,0.17299771167048053,0.1288290123613948,0.31102817245027875,global
102,0.18420289436294338,0.0,0.0,0.5,0.5,0.3333333333333333,0.0,0.18420289436294338,0.990347824411844,global
103,0.04012903559573536,0.0,0.0,0.0,0.0,0.0,0.09036306588973554,0.04012903559573536,0.15159621307289747,global
104,0.2690219088983495,0.0,0.0,0.0,0.0,0.16666666666666666,0.25175983436853006,0.2690219088983495,0.5685818484454681,global
105,0.021909202318120092,0.25,0.22973106261923523,0.5,0.5,0.0,0.09036306588973554,0.021909202318120092,1.4828241924764747,global
106,0.04440309850104993,0.25,0.16666666666666666,0.0,0.0,0.0,0.17299771167048053,0.04440309850104993,0.7522578069061406,global
107,0.06667940716786155,0.25,0.22973106261923523,0.0,0.0,0.0,0.09036306588973554,0.06667940716786155,0.7507322744163714,global
108,0.09013796219650963,0.5,0.5930350210643854,0.0,0.0,0.0,0.28297715549005154,0.09013796219650963,1.8779839560295748,global
109,0.04110089899111426,0.0,0.0,0.0,0.0,0.0,0.28297715549005154,0.04110089899111426,0.440906092831523,global
11,0.052030998229541506,0.0,0.0,0.0,0.0,0.0,0.0,0.052030998229541506,0.020812399291816604,global
110,0.16600467436075267,0.0,0.0,0.0,0.0,0.16666666666666666,0.25175983436853006,0.16600467436075267,0.5273749546304294,global
111,0.10050388494773561,0.0,0.0,0.0,0.0,0.0,0.17299771167048053,0.10050388494773561,0.29969812148481506,global
112,0.14693982200479233,0.0,0.0,0.0,0.0,0.0,0.4819875776397515,0.14693982200479233,0.7817572952615441,global
113,0.15090018021382212,0.0,0.0,0.5,0.5,0.16666666666666666,1.0,0.15090018021382212,2.3936934054188623,global
114,0.08378518889039087,0.75,0.6833171550539042,0.5,0.5,0.16666666666666666,0.09036306588973554,0.08378518889039087,2.75736288682112,global
115,0.08616653869672908,0.0,0.0,0.0,0.0,0.0,0.09036306588973554,0.08616653869672908,0.17001121431329497,global
