node_id,ris_global_score,fair_ris_score
0,0.45454545454545453,0.3562247765596384
1,0.45454545454545453,0.36557541958212086
10,0.9090909090909091,0.7124495531192768
100,0.09090909090909091,0.09437079347507975
101,0.09090909090909091,0.053043968806261534
102,0.18181818181818182,0.14248991062385535
103,0.2727272727272727,0.2193452517492725
104,0.09090909090909091,0.1
105,0.45454545454545453,0.36557541958212086
106,0.2727272727272727,0.1591319064187846
107,0.2727272727272727,0.2193452517492725
108,0.8181818181818182,0.8493371412757178
109,0.2727272727272727,0.28311238042523923
11,0.36363636363636365,0.2849798212477107
110,0.09090909090909091,0.1
111,0.5454545454545454,0.3182638128375692
112,0.45454545454545453,0.5156097936705526
113,0.5454545454545454,0.6365276256751384
114,0.6363636363636364,0.5099354588104726
115,0.36363636363636365,0.2924603356656967
116,0.7272727272727273,0.5849206713313934
117,0.7272727272727273,0.754966347800638
118,0.5454545454545454,0.438690503498545
119,0.45454545454545453,0.5
12,0.8181818181818182,0.6699596424954215
120,0.6363636363636364,0.7
121,0.0,0.0
122,0.2727272727272727,0.28311238042523923
123,0.36363636363636365,0.21217587522504613
124,0.2727272727272727,0.21373486593578303
125,0.18181818181818182,0.14248991062385535
126,0.45454545454545453,0.5
127,0.36363636363636365,0.42435175045009227
128,0.5454545454545454,0.5662247608504785
129,0.5454545454545454,0.5887248775869768
13,0.8181818181818182,0.6699596424954215
130,0.18181818181818182,0.21217587522504613
131,0.45454545454545453,0.36557541958212086
132,0.09090909090909091,0.07311508391642417
133,0.36363636363636365,0.21217587522504613
134,0.2727272727272727,0.21373486593578303
135,0.2727272727272727,0.28311238042523923
136,0.36363636363636365,0.2924603356656967
137,0.5454545454545454,0.6365276256751384
138,0.7272727272727273,0.5699596424954214
139,0.36363636363636365,0.2924603356656967
14,0.2727272727272727,0.25928788627448257
140,0.6363636363636364,0.7
141,0.2727272727272727,0.21373486593578303
142,0.18181818181818182,0.14623016783284834
143,0.2727272727272727,0.3093658762023316
144,0.8181818181818182,0.8493371412757178
145,0.2727272727272727,0.3093658762023316
146,0.2727272727272727,0.21373486593578303
147,0.2727272727272727,0.3093658762023316
148,0.36363636363636365,0.21217587522504613
149,0.36363636363636365,0.377483173900319
15,0.36363636363636365,0.4124878349364421
150,0.36363636363636365,0.2924603356656967
151,0.36363636363636365,0.21217587522504613
152,0.36363636363636365,0.21217587522504613
153,0.36363636363636365,0.2849798212477107
154,0.36363636363636365,0.2849798212477107
155,0.2727272727272727,0.3
156,0.9090909090909091,0.9437079347507974
157,0.2727272727272727,0.1591319064187846
158,0.18181818181818182,0.14248991062385535
159,0.0,0.0
16,0.36363636363636365,0.21217587522504613
160,0.5454545454545454,0.438690503498545
161,0.36363636363636365,0.4
162,0.8181818181818182,0.9487035009001845
163,0.2727272727272727,0.1591319064187846
164,0.5454545454545454,0.42746973187156606
165,0.2727272727272727,0.21373486593578303
166,0.45454545454545453,0.4718539673753987
167,0.09090909090909091,0.053043968806261534
168,0.5454545454545454,0.42746973187156606
169,0.45454545454545453,0.3562247765596384
17,0.18181818181818182,0.14248991062385535
170,0.7272727272727273,0.5849206713313934
171,0.2727272727272727,0.21373486593578303
172,0.2727272727272727,0.2193452517492725
173,0.36363636363636365,0.2849798212477107
174,0.36363636363636365,0.21217587522504613
