epoch,train_loss,validation_loss
1,0.023569921031594276,0.015520221553742886
2,0.01479860208928585,0.010212918743491173
3,0.009604641236364841,0.0077948723919689655
4,0.0073051443323493,0.007803462911397219
5,0.007436823565512896,0.008825239725410938
6,0.008433205075562,0.009304164908826351
7,0.008951112627983093,0.008991753682494164
8,0.008542238734662533,0.008324491791427135
9,0.007994662038981915,0.007672113366425037
10,0.007440777029842138,0.0072213830426335335
11,0.006812066305428743,0.007002217695116997
12,0.006526520010083914,0.006963565479964018
13,0.006454929709434509,0.0070266323164105415
14,0.006452514789998531,0.007128575816750526
15,0.006571539212018251,0.007211529184132814
16,0.006580781191587448,0.007246736437082291
17,0.006633299868553877,0.007225389126688242
18,0.006668556947261095,0.007153783924877644
19,0.006555377040058374,0.0070466757752001286
20,0.006491373293101788,0.006919299717992544
21,0.006367454305291176,0.006784691940993071
22,0.006229047663509846,0.006658951751887798
23,0.006135442294180393,0.006551529746502638
24,0.006042603403329849,0.006466267630457878
25,0.005949726328253746,0.0064030303619802
26,0.005917840637266636,0.006355590652674437
27,0.005950256250798702,0.006317285820841789
28,0.00595262972638011,0.006280692294239998
29,0.005901341326534748,0.00623671431094408
30,0.005805095657706261,0.006180234253406525
